contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_25_length_185467_cov_30.4583	NODE_25_length_185467_cov_30.4583_27	27441	31661	6338604	29589
NODE_27_length_180882_cov_118.437	NODE_27_length_180882_cov_118.437_114	121094	122128	3191561	120765
NODE_64_length_135688_cov_7.15335	NODE_64_length_135688_cov_7.15335_57	55259	59509	2369558	57434
NODE_123_length_100797_cov_23.4611	NODE_123_length_100797_cov_23.4611_66	77093	77470	2206585	77134
NODE_197_length_77077_cov_7.49616	NODE_197_length_77077_cov_7.49616_70	64941	65954	2429458	64398
NODE_372_length_49229_cov_5.12106	NODE_372_length_49229_cov_5.12106_40	40521	41297	2369702	39213
NODE_372_length_49229_cov_5.12106	NODE_372_length_49229_cov_5.12106_40	40521	41297	3709386	42908
NODE_409_length_46502_cov_7.91218	NODE_409_length_46502_cov_7.91218_30	28967	29254	4999742	28638
NODE_409_length_46502_cov_7.91218	NODE_409_length_46502_cov_7.91218_29	28586	28951	4999742	28638
NODE_530_length_39271_cov_14.6821	NODE_530_length_39271_cov_14.6821_28	36578	37717	2857925	37369
NODE_530_length_39271_cov_14.6821	NODE_530_length_39271_cov_14.6821_28	36578	37717	2857925	37724
NODE_548_length_38473_cov_7.39562	NODE_548_length_38473_cov_7.39562_26	33634	34482	97035	32740
NODE_565_length_37546_cov_17.199	NODE_565_length_37546_cov_17.199_23	22709	23779	1672826	24247
NODE_579_length_37165_cov_7.18448	NODE_579_length_37165_cov_7.18448_7	6013	7140	1125170	5807
NODE_579_length_37165_cov_7.18448	NODE_579_length_37165_cov_7.18448_7	6013	7140	1125170	5807
NODE_579_length_37165_cov_7.18448	NODE_579_length_37165_cov_7.18448_7	6013	7140	168802	7398
NODE_579_length_37165_cov_7.18448	NODE_579_length_37165_cov_7.18448_7	6013	7140	168802	7398
NODE_579_length_37165_cov_7.18448	NODE_579_length_37165_cov_7.18448_7	6013	7140	168802	7470
NODE_579_length_37165_cov_7.18448	NODE_579_length_37165_cov_7.18448_7	6013	7140	168802	7470
NODE_635_length_34944_cov_6.47109	NODE_635_length_34944_cov_6.47109_32	33740	34846	432140	33635
NODE_635_length_34944_cov_6.47109	NODE_635_length_34944_cov_6.47109_32	33740	34846	432140	33635
NODE_635_length_34944_cov_6.47109	NODE_635_length_34944_cov_6.47109_32	33740	34846	6338881	34850
NODE_635_length_34944_cov_6.47109	NODE_635_length_34944_cov_6.47109_32	33740	34846	6338881	34850
NODE_701_length_32859_cov_6.7479	NODE_701_length_32859_cov_6.7479_30	25771	26625	2105369	24299
NODE_815_length_29860_cov_10.5363	NODE_815_length_29860_cov_10.5363_1	631	1605	4096805	1425
NODE_840_length_29192_cov_5.94385	NODE_840_length_29192_cov_5.94385_2	1639	2034	1059206	3337
NODE_892_length_28156_cov_22.589	NODE_892_length_28156_cov_22.589_11	10520	11422	193953	11300
NODE_892_length_28156_cov_22.589	NODE_892_length_28156_cov_22.589_11	10520	11422	193953	11300
NODE_1010_length_25834_cov_6.07122	NODE_1010_length_25834_cov_6.07122_19	20803	21615	5001562	22383
NODE_1037_length_25374_cov_5.67025	NODE_1037_length_25374_cov_5.67025_10	9405	10136	428895	9183
NODE_1037_length_25374_cov_5.67025	NODE_1037_length_25374_cov_5.67025_10	9405	10136	4999699	9654
NODE_1037_length_25374_cov_5.67025	NODE_1037_length_25374_cov_5.67025_10	9405	10136	4999699	9895
NODE_1037_length_25374_cov_5.67025	NODE_1037_length_25374_cov_5.67025_10	9405	10136	1990917	11533
NODE_1332_length_21200_cov_5.36609	NODE_1332_length_21200_cov_5.36609_19	16282	17145	2708241	17690
NODE_1535_length_19097_cov_12.3806	NODE_1535_length_19097_cov_12.3806_9	8494	9312	2858052	10878
NODE_1535_length_19097_cov_12.3806	NODE_1535_length_19097_cov_12.3806_10	9334	9579	2858052	10878
NODE_1535_length_19097_cov_12.3806	NODE_1535_length_19097_cov_12.3806_9	8494	9312	2858052	10878
NODE_1662_length_18181_cov_3.66374	NODE_1662_length_18181_cov_3.66374_4	3913	6720	2857683	5311
NODE_1708_length_17826_cov_60.1098	NODE_1708_length_17826_cov_60.1098_16	10680	11927	1672796	11088
NODE_1708_length_17826_cov_60.1098	NODE_1708_length_17826_cov_60.1098_16	10680	11927	1672796	11088
NODE_1798_length_17107_cov_8.40799	NODE_1798_length_17107_cov_8.40799_2	3027	3497	4096600	2365
NODE_1798_length_17107_cov_8.40799	NODE_1798_length_17107_cov_8.40799_2	3027	3497	4096600	2415
NODE_1798_length_17107_cov_8.40799	NODE_1798_length_17107_cov_8.40799_2	3027	3497	4096600	2706
NODE_1863_length_16730_cov_23.9354	NODE_1863_length_16730_cov_23.9354_6	5986	7617	563508	6276
NODE_1902_length_16494_cov_12.013	NODE_1902_length_16494_cov_12.013_7	4082	5368	6200990	4800
NODE_1902_length_16494_cov_12.013	NODE_1902_length_16494_cov_12.013_7	4082	5368	6200990	4800
NODE_2076_length_15622_cov_3.93968	NODE_2076_length_15622_cov_3.93968_1	101	1378	3998677	2554
NODE_2158_length_15151_cov_3.01868	NODE_2158_length_15151_cov_3.01868_17	13088	13552	4999949	14378
NODE_2278_length_14533_cov_6.25915	NODE_2278_length_14533_cov_6.25915_5	7143	7955	5000533	9466
NODE_2349_length_14170_cov_3.55232	NODE_2349_length_14170_cov_3.55232_3	1286	2515	305205	1361
NODE_2349_length_14170_cov_3.55232	NODE_2349_length_14170_cov_3.55232_3	1286	2515	305205	1361
NODE_2349_length_14170_cov_3.55232	NODE_2349_length_14170_cov_3.55232_3	1286	2515	426372	3492
NODE_2349_length_14170_cov_3.55232	NODE_2349_length_14170_cov_3.55232_3	1286	2515	426372	3492
NODE_2376_length_13950_cov_4.82756	NODE_2376_length_13950_cov_4.82756_12	13523	13948	3512340	13253
NODE_2447_length_13708_cov_7.85073	NODE_2447_length_13708_cov_7.85073_6	4261	4536	228337	6077
NODE_2447_length_13708_cov_7.85073	NODE_2447_length_13708_cov_7.85073_6	4261	4536	2689904	6577
NODE_2497_length_13524_cov_5.71253	NODE_2497_length_13524_cov_5.71253_1	111	521	113658	504
NODE_2731_length_12679_cov_12.1005	NODE_2731_length_12679_cov_12.1005_1	3	344	6338360	1412
NODE_2739_length_12643_cov_6.95901	NODE_2739_length_12643_cov_6.95901_6	6403	6798	1672910	4582
NODE_2739_length_12643_cov_6.95901	NODE_2739_length_12643_cov_6.95901_6	6403	6798	1894815	8713
NODE_3180_length_11189_cov_2.84803	NODE_3180_length_11189_cov_2.84803_13	9653	10612	5000658	9391
NODE_3293_length_10856_cov_2.98121	NODE_3293_length_10856_cov_2.98121_11	10548	10763	2857675	10113
NODE_3467_length_10381_cov_2.59471	NODE_3467_length_10381_cov_2.59471_11	8137	8409	770865	8146
NODE_3840_length_9559_cov_5.28735	NODE_3840_length_9559_cov_5.28735_5	4621	5748	2689196	6499
NODE_3840_length_9559_cov_5.28735	NODE_3840_length_9559_cov_5.28735_5	4621	5748	2689196	6499
NODE_3958_length_9306_cov_9.21165	NODE_3958_length_9306_cov_9.21165_1	3	722	4687644	1177
