contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_63_length_83652_cov_11.1419	NODE_63_length_83652_cov_11.1419_38	37876	39426	4787120	38593
NODE_63_length_83652_cov_11.1419	NODE_63_length_83652_cov_11.1419_38	37876	39426	4787120	38593
NODE_63_length_83652_cov_11.1419	NODE_63_length_83652_cov_11.1419_38	37876	39426	4787120	38593
NODE_92_length_76197_cov_13.4803	NODE_92_length_76197_cov_13.4803_39	47590	48810	5011005	50141
NODE_134_length_63516_cov_9.7029	NODE_134_length_63516_cov_9.7029_5	4210	5157	953868	6061
NODE_157_length_59628_cov_11.0565	NODE_157_length_59628_cov_11.0565_2	1177	1566	112075	774
NODE_290_length_43396_cov_14.632	NODE_290_length_43396_cov_14.632_46	43066	43161	2054384	40513
NODE_290_length_43396_cov_14.632	NODE_290_length_43396_cov_14.632_47	43222	43395	1553623	41075
NODE_290_length_43396_cov_14.632	NODE_290_length_43396_cov_14.632_47	43222	43395	1553623	41075
NODE_290_length_43396_cov_14.632	NODE_290_length_43396_cov_14.632_46	43066	43161	1553623	41075
NODE_471_length_34516_cov_46.2997	NODE_471_length_34516_cov_46.2997_21	24943	25227	5010929	22730
NODE_537_length_32204_cov_30.6241	NODE_537_length_32204_cov_30.6241_27	29469	30101	565434	27412
NODE_537_length_32204_cov_30.6241	NODE_537_length_32204_cov_30.6241_27	29469	30101	565434	27807
NODE_537_length_32204_cov_30.6241	NODE_537_length_32204_cov_30.6241_27	29469	30101	565434	27886
NODE_537_length_32204_cov_30.6241	NODE_537_length_32204_cov_30.6241_27	29469	30101	565434	28274
NODE_537_length_32204_cov_30.6241	NODE_537_length_32204_cov_30.6241_27	29469	30101	565434	29323
NODE_538_length_32167_cov_10.8304	NODE_538_length_32167_cov_10.8304_25	29330	30232	3605718	32028
NODE_952_length_22477_cov_9.9207	NODE_952_length_22477_cov_9.9207_14	15786	15971	4100143	13751
NODE_995_length_21943_cov_4.4544	NODE_995_length_21943_cov_4.4544_3	1615	2532	42686	12
NODE_995_length_21943_cov_4.4544	NODE_995_length_21943_cov_4.4544_3	1615	2532	806678	1075
NODE_1019_length_21549_cov_75.4604	NODE_1019_length_21549_cov_75.4604_2	1150	1614	203841	1743
NODE_1019_length_21549_cov_75.4604	NODE_1019_length_21549_cov_75.4604_2	1150	1614	4100067	1948
NODE_1678_length_14966_cov_4.20468	NODE_1678_length_14966_cov_4.20468_10	7525	8046	1081824	7315
NODE_1841_length_13961_cov_3.3876	NODE_1841_length_13961_cov_3.3876_2	704	1858	554852	2124
NODE_1841_length_13961_cov_3.3876	NODE_1841_length_13961_cov_3.3876_2	704	1858	554852	2124
NODE_1941_length_13403_cov_30.9438	NODE_1941_length_13403_cov_30.9438_9	8434	8997	6343644	9013
NODE_2842_length_10043_cov_3.51602	NODE_2842_length_10043_cov_3.51602_6	9105	10043	1214447	8569
NODE_2915_length_9866_cov_42.0538	NODE_2915_length_9866_cov_42.0538_2	250	570	1674730	1707
NODE_2968_length_9691_cov_4.85336	NODE_2968_length_9691_cov_4.85336_6	6743	7870	6343669	6388
NODE_2968_length_9691_cov_4.85336	NODE_2968_length_9691_cov_4.85336_6	6743	7870	6343669	6388
NODE_3092_length_9446_cov_5.17495	NODE_3092_length_9446_cov_5.17495_8	7891	9018	3605682	7583
NODE_3092_length_9446_cov_5.17495	NODE_3092_length_9446_cov_5.17495_8	7891	9018	3605682	7583
NODE_3092_length_9446_cov_5.17495	NODE_3092_length_9446_cov_5.17495_9	9030	9446	3605682	7583
NODE_3846_length_7848_cov_4.8677	NODE_3846_length_7848_cov_4.8677_2	1855	3327	5010973	2894
NODE_3846_length_7848_cov_4.8677	NODE_3846_length_7848_cov_4.8677_2	1855	3327	5010973	2894
NODE_3887_length_7769_cov_3.6028	NODE_3887_length_7769_cov_3.6028_9	6651	6947	5010928	6662
NODE_3887_length_7769_cov_3.6028	NODE_3887_length_7769_cov_3.6028_9	6651	6947	5010928	7081
NODE_3962_length_7645_cov_34.8393	NODE_3962_length_7645_cov_34.8393_11	6570	7460	4100088	5768
NODE_4216_length_7276_cov_10.1295	NODE_4216_length_7276_cov_10.1295_8	6514	7275	6234055	5351
NODE_4282_length_7184_cov_5.36036	NODE_4282_length_7184_cov_5.36036_3	718	1881	228910	782
NODE_4282_length_7184_cov_5.36036	NODE_4282_length_7184_cov_5.36036_3	718	1881	228910	782
NODE_4837_length_6548_cov_11.2386	NODE_4837_length_6548_cov_11.2386_4	1962	3113	1864393	3307
NODE_4837_length_6548_cov_11.2386	NODE_4837_length_6548_cov_11.2386_4	1962	3113	1864393	3307
NODE_4964_length_6405_cov_12.068	NODE_4964_length_6405_cov_12.068_9	5836	6345	203390	5166
NODE_5140_length_6232_cov_4.86968	NODE_5140_length_6232_cov_4.86968_1	1	387	2510824	2399
NODE_5275_length_6102_cov_3.17562	NODE_5275_length_6102_cov_3.17562_7	4317	5237	525567	5333
NODE_5515_length_5892_cov_4.09097	NODE_5515_length_5892_cov_4.09097_7	4327	5583	971910	5081
NODE_5515_length_5892_cov_4.09097	NODE_5515_length_5892_cov_4.09097_7	4327	5583	971910	5081
NODE_5515_length_5892_cov_4.09097	NODE_5515_length_5892_cov_4.09097_8	5601	5891	971910	5081
NODE_6257_length_5267_cov_14.712	NODE_6257_length_5267_cov_14.712_1	520	687	1125509	576
NODE_7985_length_4212_cov_2.54053	NODE_7985_length_4212_cov_2.54053_5	3741	4001	3113586	3370
NODE_8341_length_4041_cov_7.95534	NODE_8341_length_4041_cov_7.95534_1	162	1403	4740014	1055
NODE_8341_length_4041_cov_7.95534	NODE_8341_length_4041_cov_7.95534_1	162	1403	4740014	1055
NODE_8770_length_3850_cov_5.82951	NODE_8770_length_3850_cov_5.82951_2	2152	3663	58701	2283
