contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_858648_cov_17.736	NODE_1_length_858648_cov_17.736_21	21762	22232	5006135	20396
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	1209105	65314
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	1673830	65804
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	1209105	66082
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	1673830	66626
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	1209105	66770
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	811204	66944
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	1673865	67062
NODE_12_length_202692_cov_25.3338	NODE_12_length_202692_cov_25.3338_63	67400	67612	811204	67257
NODE_54_length_131624_cov_8.84723	NODE_54_length_131624_cov_8.84723_35	42160	43053	4724426	44587
NODE_61_length_124647_cov_6.56569	NODE_61_length_124647_cov_6.56569_61	62540	63325	4098482	63006
NODE_100_length_103996_cov_6.46442	NODE_100_length_103996_cov_6.46442_76	80382	81293	1673962	81559
NODE_114_length_100600_cov_7.6098	NODE_114_length_100600_cov_7.6098_1	3	785	2105848	1705
NODE_127_length_97580_cov_15.5584	NODE_127_length_97580_cov_15.5584_54	63210	63947	5005847	62569
NODE_127_length_97580_cov_15.5584	NODE_127_length_97580_cov_15.5584_54	63210	63947	1074180	62943
NODE_154_length_91604_cov_5.69267	NODE_154_length_91604_cov_5.69267_4	3030	3860	5005616	5023
NODE_161_length_89395_cov_23.4437	NODE_161_length_89395_cov_23.4437_2	822	2240	527167	3023
NODE_161_length_89395_cov_23.4437	NODE_161_length_89395_cov_23.4437_3	2469	3137	527167	3023
NODE_272_length_72022_cov_7.8119	NODE_272_length_72022_cov_7.8119_60	69041	70267	557473	69035
NODE_295_length_70141_cov_8.72099	NODE_295_length_70141_cov_8.72099_11	7541	8695	2860604	7187
NODE_295_length_70141_cov_8.72099	NODE_295_length_70141_cov_8.72099_11	7541	8695	2860604	7187
NODE_295_length_70141_cov_8.72099	NODE_295_length_70141_cov_8.72099_10	7144	7551	2860604	7187
NODE_308_length_68755_cov_48.0233	NODE_308_length_68755_cov_48.0233_27	29007	29600	5005758	31657
NODE_374_length_61939_cov_20.9663	NODE_374_length_61939_cov_20.9663_16	18680	22942	6238219	20782
NODE_445_length_57104_cov_6.6807	NODE_445_length_57104_cov_6.6807_57	55890	56681	5005730	54452
NODE_603_length_48904_cov_7.93877	NODE_603_length_48904_cov_7.93877_41	48105	48902	4316186	47256
NODE_603_length_48904_cov_7.93877	NODE_603_length_48904_cov_7.93877_41	48105	48902	4316186	47256
NODE_660_length_46566_cov_4.15192	NODE_660_length_46566_cov_4.15192_11	10458	11381	6341885	10653
NODE_660_length_46566_cov_4.15192	NODE_660_length_46566_cov_4.15192_10	10168	10461	6341885	10653
NODE_732_length_43867_cov_6.42883	NODE_732_length_43867_cov_6.42883_35	29297	31021	3604666	32032
NODE_769_length_42082_cov_9.64578	NODE_769_length_42082_cov_9.64578_16	15066	15494	4098563	15156
NODE_769_length_42082_cov_9.64578	NODE_769_length_42082_cov_9.64578_17	15538	15843	4098563	15156
NODE_871_length_38723_cov_5.34108	NODE_871_length_38723_cov_5.34108_7	6715	7584	6341597	8207
NODE_876_length_38545_cov_8.0041	NODE_876_length_38545_cov_8.0041_1	148	468	200885	420
NODE_876_length_38545_cov_8.0041	NODE_876_length_38545_cov_8.0041_1	148	468	369298	1264
NODE_876_length_38545_cov_8.0041	NODE_876_length_38545_cov_8.0041_1	148	468	200885	1393
NODE_876_length_38545_cov_8.0041	NODE_876_length_38545_cov_8.0041_1	148	468	300276	2639
NODE_876_length_38545_cov_8.0041	NODE_876_length_38545_cov_8.0041_1	148	468	200885	2657
NODE_895_length_38076_cov_4.08935	NODE_895_length_38076_cov_4.08935_29	36681	37787	2860119	37600
NODE_895_length_38076_cov_4.08935	NODE_895_length_38076_cov_4.08935_29	36681	37787	2860119	37600
NODE_950_length_36529_cov_8.80986	NODE_950_length_36529_cov_8.80986_17	23041	23850	2105871	21618
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	14512
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	14512
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	14512
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	567327	15299
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	567327	15299
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	567327	15299
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	15318
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	15318
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	15318
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	15344
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	15344
NODE_1077_length_33524_cov_25.1575	NODE_1077_length_33524_cov_25.1575_8	12967	13959	382459	15344
NODE_1093_length_33055_cov_3.67064	NODE_1093_length_33055_cov_3.67064_2	445	4680	2860630	2123
NODE_1241_length_30149_cov_3.96734	NODE_1241_length_30149_cov_3.96734_26	26327	27217	5005796	26124
NODE_1280_length_29533_cov_9.42164	NODE_1280_length_29533_cov_9.42164_26	25743	26756	6341486	25851
NODE_1322_length_28934_cov_5.20977	NODE_1322_length_28934_cov_5.20977_22	19857	20900	804967	21691
NODE_1446_length_26883_cov_4.32693	NODE_1446_length_26883_cov_4.32693_24	20246	21196	5006383	19275
