contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_10_length_128880_cov_296.718	NODE_10_length_128880_cov_296.718_116	125823	126635	1220484	126836
NODE_44_length_92215_cov_13.8618	NODE_44_length_92215_cov_13.8618_22	18566	19645	2873723	19558
NODE_44_length_92215_cov_13.8618	NODE_44_length_92215_cov_13.8618_22	18566	19645	2873723	19558
NODE_61_length_78998_cov_67.1983	NODE_61_length_78998_cov_67.1983_20	14556	15554	4814411	13307
NODE_61_length_78998_cov_67.1983	NODE_61_length_78998_cov_67.1983_20	14556	15554	4814411	13307
NODE_61_length_78998_cov_67.1983	NODE_61_length_78998_cov_67.1983_20	14556	15554	2701456	13825
NODE_61_length_78998_cov_67.1983	NODE_61_length_78998_cov_67.1983_20	14556	15554	2701456	13825
NODE_100_length_62467_cov_19.0672	NODE_100_length_62467_cov_19.0672_36	37949	38875	2932887	36418
NODE_100_length_62467_cov_19.0672	NODE_100_length_62467_cov_19.0672_36	37949	38875	175925	37804
NODE_106_length_61617_cov_25.5727	NODE_106_length_61617_cov_25.5727_2	2698	3225	2449101	2413
NODE_110_length_61217_cov_10.4585	NODE_110_length_61217_cov_10.4585_10	10964	11902	4767049	13334
NODE_117_length_60375_cov_276.92	NODE_117_length_60375_cov_276.92_4	6542	7399	2383496	9113
NODE_143_length_55943_cov_23.2547	NODE_143_length_55943_cov_23.2547_42	54085	55854	5002696	54427
NODE_143_length_55943_cov_23.2547	NODE_143_length_55943_cov_23.2547_42	54085	55854	5002696	54427
NODE_143_length_55943_cov_23.2547	NODE_143_length_55943_cov_23.2547_42	54085	55854	5002696	54427
NODE_180_length_50528_cov_8.79423	NODE_180_length_50528_cov_8.79423_1	206	1897	5139001	2859
NODE_180_length_50528_cov_8.79423	NODE_180_length_50528_cov_8.79423_1	206	1897	5139001	2859
NODE_325_length_33842_cov_28.9904	NODE_325_length_33842_cov_28.9904_35	32827	33474	2382123	33485
NODE_325_length_33842_cov_28.9904	NODE_325_length_33842_cov_28.9904_33	31372	31908	2382123	33485
