contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_4_length_151547_cov_54.7111	NODE_4_length_151547_cov_54.7111_3	4375	5235	6343536	4652
NODE_249_length_24597_cov_4.70711	NODE_249_length_24597_cov_4.70711_11	24138	24596	6338709	22971
NODE_452_length_16198_cov_4.19445	NODE_452_length_16198_cov_4.19445_19	15844	16194	472353	15439
NODE_452_length_16198_cov_4.19445	NODE_452_length_16198_cov_4.19445_18	15348	15674	472353	15439
NODE_798_length_10754_cov_2.55809	NODE_798_length_10754_cov_2.55809_2	766	1854	785966	2003
NODE_798_length_10754_cov_2.55809	NODE_798_length_10754_cov_2.55809_2	766	1854	785966	2003
NODE_923_length_9507_cov_3.76196	NODE_923_length_9507_cov_3.76196_6	7899	8723	3179572	6618
NODE_1072_length_8453_cov_3.10074	NODE_1072_length_8453_cov_3.10074_6	2415	3566	2189514	4745
NODE_1072_length_8453_cov_3.10074	NODE_1072_length_8453_cov_3.10074_6	2415	3566	2189514	4745
NODE_1687_length_5713_cov_4.28402	NODE_1687_length_5713_cov_4.28402_3	2317	2796	805415	645
NODE_2121_length_4731_cov_3.04769	NODE_2121_length_4731_cov_3.04769_5	3511	4617	1834562	1977
NODE_2121_length_4731_cov_3.04769	NODE_2121_length_4731_cov_3.04769_5	3511	4617	1834562	1977
NODE_3536_length_3070_cov_2.50017	NODE_3536_length_3070_cov_2.50017_2	1190	2908	5010771	1426
NODE_3563_length_3050_cov_2.90417	NODE_3563_length_3050_cov_2.90417_2	948	2681	1017473	1045
NODE_3677_length_2975_cov_5.99247	NODE_3677_length_2975_cov_5.99247_2	967	2679	419039	1013
NODE_3677_length_2975_cov_5.99247	NODE_3677_length_2975_cov_5.99247_2	967	2679	419039	1013
NODE_3783_length_2897_cov_2.75968	NODE_3783_length_2897_cov_2.75968_2	752	1576	2106219	322
NODE_4351_length_2575_cov_35.8353	NODE_4351_length_2575_cov_35.8353_3	856	2469	2127375	2365
NODE_4351_length_2575_cov_35.8353	NODE_4351_length_2575_cov_35.8353_3	856	2469	2127375	2365
NODE_4351_length_2575_cov_35.8353	NODE_4351_length_2575_cov_35.8353_3	856	2469	2127375	2365
NODE_6914_length_1657_cov_15.5961	NODE_6914_length_1657_cov_15.5961_1	234	1409	184699	113
NODE_6914_length_1657_cov_15.5961	NODE_6914_length_1657_cov_15.5961_1	234	1409	184699	113
NODE_8295_length_1382_cov_833.141	NODE_8295_length_1382_cov_833.141_1	127	1353	302681	1
NODE_9462_length_1210_cov_33.0459	NODE_9462_length_1210_cov_33.0459_1	3	692	103450	112
NODE_9462_length_1210_cov_33.0459	NODE_9462_length_1210_cov_33.0459_2	806	1162	103450	112
NODE_11024_length_1034_cov_1250.95	NODE_11024_length_1034_cov_1250.95_1	3	1034	165462	673
NODE_11024_length_1034_cov_1250.95	NODE_11024_length_1034_cov_1250.95_1	3	1034	165462	815
NODE_11024_length_1034_cov_1250.95	NODE_11024_length_1034_cov_1250.95_1	3	1034	436591	917
NODE_38589_length_310_cov_1.68235	NODE_38589_length_310_cov_1.68235_1	1	309	1079630	104
NODE_45763_length_269_cov_1.5514	NODE_45763_length_269_cov_1.5514_1	3	269	2371679	135
