contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_358500_cov_25.7109	NODE_1_length_358500_cov_25.7109_208	259727	260497	180074	262310
NODE_1_length_358500_cov_25.7109	NODE_1_length_358500_cov_25.7109_207	259585	259737	180074	262310
NODE_1_length_358500_cov_25.7109	NODE_1_length_358500_cov_25.7109_208	259727	260497	180074	262354
NODE_1_length_358500_cov_25.7109	NODE_1_length_358500_cov_25.7109_237	305852	306784	3535188	305650
NODE_4_length_329008_cov_37.3155	NODE_4_length_329008_cov_37.3155_249	281887	282180	2324633	283526
NODE_7_length_310613_cov_25.6168	NODE_7_length_310613_cov_25.6168_203	285466	286677	4793444	285648
NODE_22_length_199002_cov_47.8582	NODE_22_length_199002_cov_47.8582_43	60878	62074	704415	61728
NODE_29_length_190648_cov_20.2899	NODE_29_length_190648_cov_20.2899_133	156537	156983	6232155	155790
NODE_29_length_190648_cov_20.2899	NODE_29_length_190648_cov_20.2899_133	156537	156983	6232155	156475
NODE_30_length_187868_cov_16.8406	NODE_30_length_187868_cov_16.8406_8	6530	10828	60854	8837
NODE_34_length_177635_cov_18.0899	NODE_34_length_177635_cov_18.0899_51	55125	55949	4686482	53890
NODE_47_length_157578_cov_40.1983	NODE_47_length_157578_cov_40.1983_54	55937	56827	4792934	57094
NODE_93_length_119432_cov_67.3915	NODE_93_length_119432_cov_67.3915_102	77606	78103	2066893	76893
NODE_93_length_119432_cov_67.3915	NODE_93_length_119432_cov_67.3915_102	77606	78103	135768	79209
NODE_107_length_108381_cov_14.6695	NODE_107_length_108381_cov_14.6695_81	93327	93797	305609	94984
NODE_107_length_108381_cov_14.6695	NODE_107_length_108381_cov_14.6695_81	93327	93797	169151	95135
NODE_118_length_100233_cov_45.3273	NODE_118_length_100233_cov_45.3273_4	2637	3647	117347	2221
NODE_118_length_100233_cov_45.3273	NODE_118_length_100233_cov_45.3273_4	2637	3647	2323728	3714
NODE_119_length_100078_cov_19.4559	NODE_119_length_100078_cov_19.4559_55	58156	59259	197663	57999
NODE_119_length_100078_cov_19.4559	NODE_119_length_100078_cov_19.4559_55	58156	59259	197663	57999
NODE_119_length_100078_cov_19.4559	NODE_119_length_100078_cov_19.4559_54	57718	58137	197663	57999
NODE_121_length_99674_cov_20.5209	NODE_121_length_99674_cov_20.5209_32	29091	30104	2066931	28649
NODE_121_length_99674_cov_20.5209	NODE_121_length_99674_cov_20.5209_32	29091	30104	2066931	28649
NODE_138_length_93106_cov_14.2783	NODE_138_length_93106_cov_14.2783_11	12731	14188	2323868	13892
NODE_144_length_88568_cov_27.942	NODE_144_length_88568_cov_27.942_5	3026	3814	2066930	5317
NODE_162_length_80193_cov_21.7375	NODE_162_length_80193_cov_21.7375_41	65123	66034	2733272	66420
NODE_162_length_80193_cov_21.7375	NODE_162_length_80193_cov_21.7375_41	65123	66034	475271	66927
NODE_187_length_72676_cov_64.2095	NODE_187_length_72676_cov_64.2095_5	5487	6545	2493891	6955
NODE_187_length_72676_cov_64.2095	NODE_187_length_72676_cov_64.2095_5	5487	6545	2493891	6955
NODE_187_length_72676_cov_64.2095	NODE_187_length_72676_cov_64.2095_6	6562	7005	2493891	6955
NODE_187_length_72676_cov_64.2095	NODE_187_length_72676_cov_64.2095_5	5487	6545	4793388	6960
NODE_187_length_72676_cov_64.2095	NODE_187_length_72676_cov_64.2095_5	5487	6545	4793388	6960
NODE_187_length_72676_cov_64.2095	NODE_187_length_72676_cov_64.2095_6	6562	7005	4793388	6960
NODE_208_length_67027_cov_4.66795	NODE_208_length_67027_cov_4.66795_47	53487	54044	3129406	51663
NODE_239_length_60214_cov_28.9442	NODE_239_length_60214_cov_28.9442_20	36091	36633	580605	35775
NODE_277_length_54515_cov_12.9167	NODE_277_length_54515_cov_12.9167_5	4324	5205	435652	4439
NODE_316_length_50333_cov_28.4261	NODE_316_length_50333_cov_28.4261_1	53	544	2733342	422
NODE_316_length_50333_cov_28.4261	NODE_316_length_50333_cov_28.4261_1	53	544	2733342	422
NODE_339_length_47850_cov_8.16977	NODE_339_length_47850_cov_8.16977_3	2795	3742	1122123	3718
