contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_11_length_220959_cov_23.817	NODE_11_length_220959_cov_23.817_50	52145	53056	2938465	54618
NODE_34_length_137706_cov_82.1311	NODE_34_length_137706_cov_82.1311_16	16440	17276	1681544	15844
NODE_34_length_137706_cov_82.1311	NODE_34_length_137706_cov_82.1311_16	16440	17276	1681544	15872
NODE_34_length_137706_cov_82.1311	NODE_34_length_137706_cov_82.1311_16	16440	17276	1681544	15997
NODE_46_length_123892_cov_99.1925	NODE_46_length_123892_cov_99.1925_17	33983	34432	338575	34846
NODE_46_length_123892_cov_99.1925	NODE_46_length_123892_cov_99.1925_17	33983	34432	338575	34846
NODE_155_length_61400_cov_197.635	NODE_155_length_61400_cov_197.635_50	45138	45638	4390556	44138
NODE_367_length_35422_cov_84.6682	NODE_367_length_35422_cov_84.6682_4	9736	10560	5182388	9239
NODE_392_length_33985_cov_104.317	NODE_392_length_33985_cov_104.317_34	32312	33493	6733201	31481
NODE_392_length_33985_cov_104.317	NODE_392_length_33985_cov_104.317_34	32312	33493	6733201	31481
NODE_487_length_28707_cov_26.2033	NODE_487_length_28707_cov_26.2033_15	12039	13403	3516496	11574
NODE_614_length_24010_cov_13.7478	NODE_614_length_24010_cov_13.7478_3	951	1760	825011	318
NODE_614_length_24010_cov_13.7478	NODE_614_length_24010_cov_13.7478_3	951	1760	825011	318
NODE_698_length_22408_cov_18.8318	NODE_698_length_22408_cov_18.8318_17	18752	19219	1003139	19781
NODE_850_length_19303_cov_176.043	NODE_850_length_19303_cov_176.043_17	10554	10970	1139785	11833
NODE_850_length_19303_cov_176.043	NODE_850_length_19303_cov_176.043_17	10554	10970	1139785	11833
NODE_858_length_19229_cov_73.5657	NODE_858_length_19229_cov_73.5657_1	113	385	3526247	48
NODE_889_length_18580_cov_18.9626	NODE_889_length_18580_cov_18.9626_18	16610	17527	648807	15656
NODE_889_length_18580_cov_18.9626	NODE_889_length_18580_cov_18.9626_18	16610	17527	1003139	17874
