contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_7_length_126243_cov_25.5608	NODE_7_length_126243_cov_25.5608_2	947	1909	30048	527
NODE_7_length_126243_cov_25.5608	NODE_7_length_126243_cov_25.5608_2	947	1909	30048	527
NODE_7_length_126243_cov_25.5608	NODE_7_length_126243_cov_25.5608_2	947	1909	29829	3011
NODE_7_length_126243_cov_25.5608	NODE_7_length_126243_cov_25.5608_2	947	1909	29829	3011
NODE_26_length_78103_cov_24.5761	NODE_26_length_78103_cov_24.5761_1	568	804	2363619	1306
NODE_26_length_78103_cov_24.5761	NODE_26_length_78103_cov_24.5761_1	568	804	2363619	1306
NODE_98_length_44544_cov_15.4228	NODE_98_length_44544_cov_15.4228_29	29185	30903	342916	29709
NODE_98_length_44544_cov_15.4228	NODE_98_length_44544_cov_15.4228_29	29185	30903	342916	29709
NODE_113_length_39098_cov_31.6835	NODE_113_length_39098_cov_31.6835_24	19173	19685	45571	19192
NODE_113_length_39098_cov_31.6835	NODE_113_length_39098_cov_31.6835_24	19173	19685	39171	19803
NODE_117_length_38915_cov_54.3301	NODE_117_length_38915_cov_54.3301_25	16055	18739	102692	18762
NODE_125_length_36878_cov_31.7792	NODE_125_length_36878_cov_31.7792_30	33624	34910	55577	33770
NODE_125_length_36878_cov_31.7792	NODE_125_length_36878_cov_31.7792_30	33624	34910	55577	33770
NODE_174_length_31270_cov_31.7629	NODE_174_length_31270_cov_31.7629_8	7447	8346	567781	8385
NODE_174_length_31270_cov_31.7629	NODE_174_length_31270_cov_31.7629_8	7447	8346	6805	8963
NODE_223_length_28036_cov_9.68611	NODE_223_length_28036_cov_9.68611_18	19564	20079	69997	19032
NODE_223_length_28036_cov_9.68611	NODE_223_length_28036_cov_9.68611_18	19564	20079	69997	19032
NODE_223_length_28036_cov_9.68611	NODE_223_length_28036_cov_9.68611_18	19564	20079	69997	19032
NODE_223_length_28036_cov_9.68611	NODE_223_length_28036_cov_9.68611_18	19564	20079	69997	19579
NODE_223_length_28036_cov_9.68611	NODE_223_length_28036_cov_9.68611_18	19564	20079	69997	19579
NODE_223_length_28036_cov_9.68611	NODE_223_length_28036_cov_9.68611_18	19564	20079	69997	19579
NODE_312_length_24026_cov_32.4293	NODE_312_length_24026_cov_32.4293_3	3409	3846	55467	6069
NODE_328_length_23201_cov_4.99654	NODE_328_length_23201_cov_4.99654_9	7317	7781	715089	7860
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_2	854	1909	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_2	854	1909	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_2	854	1909	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_2	854	1909	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_2	854	1909	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_3	2316	3413	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_2	854	1909	21758	1756
NODE_332_length_23092_cov_31.8882	NODE_332_length_23092_cov_31.8882_3	2316	3413	21758	1756
NODE_368_length_21620_cov_43.0907	NODE_368_length_21620_cov_43.0907_12	10633	10977	40985	10737
NODE_368_length_21620_cov_43.0907	NODE_368_length_21620_cov_43.0907_14	11447	11866	40985	10737
NODE_422_length_20424_cov_14.0265	NODE_422_length_20424_cov_14.0265_1	97	1383	645205	336
NODE_422_length_20424_cov_14.0265	NODE_422_length_20424_cov_14.0265_1	97	1383	645205	336
NODE_422_length_20424_cov_14.0265	NODE_422_length_20424_cov_14.0265_1	97	1383	645205	336
NODE_502_length_18718_cov_9.92434	NODE_502_length_18718_cov_9.92434_11	13667	14452	4025969	14736
NODE_502_length_18718_cov_9.92434	NODE_502_length_18718_cov_9.92434_11	13667	14452	4025969	14736
NODE_609_length_16665_cov_9.11367	NODE_609_length_16665_cov_9.11367_15	15731	16663	214628	16377
