contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_62_length_24514_cov_8.0527	NODE_62_length_24514_cov_8.0527_6	7443	8507	2469167	9073
NODE_62_length_24514_cov_8.0527	NODE_62_length_24514_cov_8.0527_6	7443	8507	2469167	9073
NODE_204_length_11499_cov_7.15423	NODE_204_length_11499_cov_7.15423_2	1465	2574	40689	432
NODE_204_length_11499_cov_7.15423	NODE_204_length_11499_cov_7.15423_2	1465	2574	176470	2872
NODE_438_length_5561_cov_5.82564	NODE_438_length_5561_cov_5.82564_6	5273	5560	602649	3406
NODE_438_length_5561_cov_5.82564	NODE_438_length_5561_cov_5.82564_6	5273	5560	1594385	4644
NODE_438_length_5561_cov_5.82564	NODE_438_length_5561_cov_5.82564_6	5273	5560	1594385	5105
NODE_773_length_3564_cov_3.62838	NODE_773_length_3564_cov_3.62838_4	2372	3493	697773	1254
NODE_1100_length_2811_cov_4.29136	NODE_1100_length_2811_cov_4.29136_3	2093	2809	2086915	227
NODE_1100_length_2811_cov_4.29136	NODE_1100_length_2811_cov_4.29136_3	2093	2809	2086915	227
NODE_1550_length_2236_cov_7.12838	NODE_1550_length_2236_cov_7.12838_1	3	1298	109114	191
NODE_1550_length_2236_cov_7.12838	NODE_1550_length_2236_cov_7.12838_1	3	1298	109114	191
NODE_1580_length_2210_cov_7.55963	NODE_1580_length_2210_cov_7.55963_2	830	2086	25591	224
NODE_1580_length_2210_cov_7.55963	NODE_1580_length_2210_cov_7.55963_2	830	2086	25591	224
NODE_1580_length_2210_cov_7.55963	NODE_1580_length_2210_cov_7.55963_2	830	2086	25591	224
NODE_1580_length_2210_cov_7.55963	NODE_1580_length_2210_cov_7.55963_2	830	2086	57631	342
NODE_1580_length_2210_cov_7.55963	NODE_1580_length_2210_cov_7.55963_2	830	2086	57631	342
NODE_1580_length_2210_cov_7.55963	NODE_1580_length_2210_cov_7.55963_2	830	2086	57631	342
NODE_2840_length_1537_cov_36.996	NODE_2840_length_1537_cov_36.996_2	532	1308	150998	238
NODE_2840_length_1537_cov_36.996	NODE_2840_length_1537_cov_36.996_1	50	448	150998	238
NODE_2840_length_1537_cov_36.996	NODE_2840_length_1537_cov_36.996_2	532	1308	187891	1336
NODE_2840_length_1537_cov_36.996	NODE_2840_length_1537_cov_36.996_1	50	448	187891	1336
NODE_2993_length_1489_cov_3.68201	NODE_2993_length_1489_cov_3.68201_1	292	1347	729451	306
NODE_2993_length_1489_cov_3.68201	NODE_2993_length_1489_cov_3.68201_1	292	1347	729451	306
NODE_2993_length_1489_cov_3.68201	NODE_2993_length_1489_cov_3.68201_1	292	1347	729451	306
NODE_2993_length_1489_cov_3.68201	NODE_2993_length_1489_cov_3.68201_1	292	1347	729451	306
NODE_2993_length_1489_cov_3.68201	NODE_2993_length_1489_cov_3.68201_1	292	1347	729451	306
NODE_4401_length_1172_cov_3.50224	NODE_4401_length_1172_cov_3.50224_2	321	1172	720110	76
NODE_5062_length_1070_cov_33.997	NODE_5062_length_1070_cov_33.997_1	77	922	394369	35
NODE_8174_length_768_cov_31.4362	NODE_8174_length_768_cov_31.4362_1	125	766	41448	65
NODE_8174_length_768_cov_31.4362	NODE_8174_length_768_cov_31.4362_1	125	766	41448	65
NODE_8174_length_768_cov_31.4362	NODE_8174_length_768_cov_31.4362_1	125	766	41448	65
NODE_13367_length_556_cov_18.6447	NODE_13367_length_556_cov_18.6447_1	32	556	1685574	6
NODE_18948_length_439_cov_1.52604	NODE_18948_length_439_cov_1.52604_1	3	437	98721	343
