contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_13_length_219305_cov_18.5695	NODE_13_length_219305_cov_18.5695_64	76673	77584	3652461	77399
NODE_13_length_219305_cov_18.5695	NODE_13_length_219305_cov_18.5695_65	77581	78030	3652461	77399
NODE_13_length_219305_cov_18.5695	NODE_13_length_219305_cov_18.5695_64	76673	77584	130771	78145
NODE_13_length_219305_cov_18.5695	NODE_13_length_219305_cov_18.5695_65	77581	78030	130771	78145
NODE_33_length_167957_cov_29.0271	NODE_33_length_167957_cov_29.0271_1	1	552	130771	661
NODE_43_length_148384_cov_21.1195	NODE_43_length_148384_cov_21.1195_1	2	343	5191217	1118
NODE_43_length_148384_cov_21.1195	NODE_43_length_148384_cov_21.1195_1	2	343	5191217	1260
NODE_68_length_121903_cov_18.24	NODE_68_length_121903_cov_18.24_31	37926	38333	6220343	39777
NODE_84_length_112882_cov_135.969	NODE_84_length_112882_cov_135.969_30	42631	43179	6190856	45380
NODE_114_length_90357_cov_145.633	NODE_114_length_90357_cov_145.633_13	10852	11805	3652522	11567
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	6425578	82494
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	6425578	82494
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	178198	84878
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	178198	84878
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	1455692	85235
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	1455692	85235
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	1574534	85422
NODE_123_length_86006_cov_24.0903	NODE_123_length_86006_cov_24.0903_73	83629	84636	1574534	85422
NODE_160_length_76081_cov_178.947	NODE_160_length_76081_cov_178.947_12	10524	11261	2695450	11776
NODE_160_length_76081_cov_178.947	NODE_160_length_76081_cov_178.947_11	10031	10579	2695450	11776
NODE_160_length_76081_cov_178.947	NODE_160_length_76081_cov_178.947_12	10524	11261	2695450	11819
NODE_160_length_76081_cov_178.947	NODE_160_length_76081_cov_178.947_11	10031	10579	2695450	11819
NODE_277_length_48483_cov_238.265	NODE_277_length_48483_cov_238.265_51	47090	48481	5191018	46116
NODE_282_length_47643_cov_145.483	NODE_282_length_47643_cov_145.483_38	44347	45444	988742	45619
NODE_282_length_47643_cov_145.483	NODE_282_length_47643_cov_145.483_39	45452	45652	988742	45619
NODE_366_length_37600_cov_15.8486	NODE_366_length_37600_cov_15.8486_13	8625	9776	6425588	9791
NODE_366_length_37600_cov_15.8486	NODE_366_length_37600_cov_15.8486_13	8625	9776	6425588	9791
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_1	547	1833	621683	3156
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_1	547	1833	621683	3156
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_3	3295	3537	621683	3156
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_17	27922	28566	159398	29052
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_16	26981	27925	159398	29052
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_17	27922	28566	159398	29052
NODE_439_length_29816_cov_135.028	NODE_439_length_29816_cov_135.028_16	26981	27925	159398	29052
NODE_451_length_29102_cov_24.9966	NODE_451_length_29102_cov_24.9966_32	17507	18865	3652461	17944
NODE_451_length_29102_cov_24.9966	NODE_451_length_29102_cov_24.9966_32	17507	18865	3652461	17944
NODE_451_length_29102_cov_24.9966	NODE_451_length_29102_cov_24.9966_32	17507	18865	2133193	19165
NODE_451_length_29102_cov_24.9966	NODE_451_length_29102_cov_24.9966_32	17507	18865	2133193	19165
NODE_465_length_28338_cov_10.0764	NODE_465_length_28338_cov_10.0764_16	24296	24946	4160648	25101
NODE_465_length_28338_cov_10.0764	NODE_465_length_28338_cov_10.0764_15	23727	24296	4160648	25101
NODE_465_length_28338_cov_10.0764	NODE_465_length_28338_cov_10.0764_16	24296	24946	647935	26876
NODE_468_length_28121_cov_19.5085	NODE_468_length_28121_cov_19.5085_19	27711	28121	175082	26859
NODE_468_length_28121_cov_19.5085	NODE_468_length_28121_cov_19.5085_19	27711	28121	5071136	27920
NODE_494_length_25706_cov_26.0647	NODE_494_length_25706_cov_26.0647_12	11488	12339	1758612	12991
NODE_551_length_21797_cov_285.275	NODE_551_length_21797_cov_285.275_14	12176	12817	472310	12787
NODE_551_length_21797_cov_285.275	NODE_551_length_21797_cov_285.275_14	12176	12817	783033	14542
NODE_551_length_21797_cov_285.275	NODE_551_length_21797_cov_285.275_14	12176	12817	783033	14610
NODE_553_length_21756_cov_18.123	NODE_553_length_21756_cov_18.123_13	16798	18012	1072525	17315
NODE_553_length_21756_cov_18.123	NODE_553_length_21756_cov_18.123_13	16798	18012	475438	18028
NODE_553_length_21756_cov_18.123	NODE_553_length_21756_cov_18.123_13	16798	18012	247823	19386
NODE_621_length_18593_cov_19.624	NODE_621_length_18593_cov_19.624_3	1153	1620	2678696	2233
NODE_709_length_15004_cov_6.3126	NODE_709_length_15004_cov_6.3126_4	3977	4396	5191281	4214
NODE_709_length_15004_cov_6.3126	NODE_709_length_15004_cov_6.3126_6	4942	5265	5191281	4214
NODE_1046_length_8961_cov_399.509	NODE_1046_length_8961_cov_399.509_12	6309	7472	2057316	4799
NODE_1150_length_7677_cov_48.9315	NODE_1150_length_7677_cov_48.9315_4	6548	7372	5204550	6035
NODE_1260_length_6854_cov_4.84409	NODE_1260_length_6854_cov_4.84409_2	4361	5176	1011165	3853
NODE_1260_length_6854_cov_4.84409	NODE_1260_length_6854_cov_4.84409_2	4361	5176	1011165	3855
NODE_1260_length_6854_cov_4.84409	NODE_1260_length_6854_cov_4.84409_2	4361	5176	4731187	6450
NODE_1301_length_6558_cov_16.1993	NODE_1301_length_6558_cov_16.1993_4	2947	4512	2963202	5314
NODE_1537_length_5274_cov_13.5543	NODE_1537_length_5274_cov_13.5543_8	4824	5273	162673	4218
NODE_1537_length_5274_cov_13.5543	NODE_1537_length_5274_cov_13.5543_8	4824	5273	162673	4218
NODE_1537_length_5274_cov_13.5543	NODE_1537_length_5274_cov_13.5543_7	4458	4718	162673	4218
NODE_1557_length_5194_cov_19.8959	NODE_1557_length_5194_cov_19.8959_6	3806	4663	234503	4870
NODE_1679_length_4730_cov_15.7741	NODE_1679_length_4730_cov_15.7741_4	2744	4537	5191199	3037
NODE_2339_length_3174_cov_4.79641	NODE_2339_length_3174_cov_4.79641_2	583	1836	128253	18
NODE_2380_length_3112_cov_2.86523	NODE_2380_length_3112_cov_2.86523_2	707	2332	1735574	2261
NODE_2380_length_3112_cov_2.86523	NODE_2380_length_3112_cov_2.86523_2	707	2332	1735574	2261
NODE_2380_length_3112_cov_2.86523	NODE_2380_length_3112_cov_2.86523_3	2373	3020	1735574	2261
NODE_2380_length_3112_cov_2.86523	NODE_2380_length_3112_cov_2.86523_2	707	2332	1735574	2261
NODE_2547_length_2922_cov_6.37077	NODE_2547_length_2922_cov_6.37077_2	235	1758	3133290	644
NODE_2547_length_2922_cov_6.37077	NODE_2547_length_2922_cov_6.37077_2	235	1758	3133290	644
NODE_2547_length_2922_cov_6.37077	NODE_2547_length_2922_cov_6.37077_2	235	1758	1178587	1713
NODE_2547_length_2922_cov_6.37077	NODE_2547_length_2922_cov_6.37077_2	235	1758	1178587	1713
NODE_2956_length_2544_cov_178.053	NODE_2956_length_2544_cov_178.053_3	869	2440	4429584	2422
NODE_2956_length_2544_cov_178.053	NODE_2956_length_2544_cov_178.053_3	869	2440	4429584	2422
NODE_2956_length_2544_cov_178.053	NODE_2956_length_2544_cov_178.053_3	869	2440	4429584	2422
NODE_3453_length_2220_cov_1323.55	NODE_3453_length_2220_cov_1323.55_3	895	2220	4160619	732
NODE_3453_length_2220_cov_1323.55	NODE_3453_length_2220_cov_1323.55_3	895	2220	4160619	853
NODE_3453_length_2220_cov_1323.55	NODE_3453_length_2220_cov_1323.55_3	895	2220	544639	1118
NODE_3454_length_2219_cov_30.4945	NODE_3454_length_2219_cov_30.4945_2	963	2138	4716664	1274
NODE_3454_length_2219_cov_30.4945	NODE_3454_length_2219_cov_30.4945_2	963	2138	4716664	1274
NODE_3507_length_2195_cov_96.321	NODE_3507_length_2195_cov_96.321_1	57	1136	5191125	49
NODE_3507_length_2195_cov_96.321	NODE_3507_length_2195_cov_96.321_1	57	1136	5191125	49
