contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_8_length_222794_cov_27.2624	NODE_8_length_222794_cov_27.2624_147	174904	175365	1291753	174428
NODE_18_length_139290_cov_25.2495	NODE_18_length_139290_cov_25.2495_85	87715	88446	895698	86082
NODE_117_length_63826_cov_11.3154	NODE_117_length_63826_cov_11.3154_57	62566	63780	6094002	62942
NODE_117_length_63826_cov_11.3154	NODE_117_length_63826_cov_11.3154_57	62566	63780	696560	63647
NODE_298_length_36657_cov_18.081	NODE_298_length_36657_cov_18.081_34	34303	34602	123132	33529
NODE_298_length_36657_cov_18.081	NODE_298_length_36657_cov_18.081_34	34303	34602	36292	35651
NODE_363_length_32323_cov_5.76581	NODE_363_length_32323_cov_5.76581_5	3770	3967	2388584	2851
NODE_373_length_31877_cov_7.12161	NODE_373_length_31877_cov_7.12161_29	28629	29381	2620360	30696
NODE_373_length_31877_cov_7.12161	NODE_373_length_31877_cov_7.12161_30	29420	29860	2620360	30696
NODE_491_length_26501_cov_18.708	NODE_491_length_26501_cov_18.708_17	19481	20041	635042	20375
NODE_491_length_26501_cov_18.708	NODE_491_length_26501_cov_18.708_17	19481	20041	239317	21926
NODE_522_length_25472_cov_20.2945	NODE_522_length_25472_cov_20.2945_14	16078	16638	3912846	15874
NODE_522_length_25472_cov_20.2945	NODE_522_length_25472_cov_20.2945_13	15464	16099	3912846	15874
NODE_528_length_25329_cov_13.7804	NODE_528_length_25329_cov_13.7804_15	11475	12542	730539	12953
NODE_559_length_24251_cov_5.89403	NODE_559_length_24251_cov_5.89403_1	1	267	2277226	1631
NODE_577_length_23874_cov_21.2996	NODE_577_length_23874_cov_21.2996_3	1182	1421	3459385	3233
NODE_646_length_22440_cov_28.1878	NODE_646_length_22440_cov_28.1878_9	6004	6921	76886	6135
NODE_646_length_22440_cov_28.1878	NODE_646_length_22440_cov_28.1878_9	6004	6921	76886	6135
NODE_646_length_22440_cov_28.1878	NODE_646_length_22440_cov_28.1878_8	5315	5875	76886	6135
NODE_670_length_21899_cov_4.75421	NODE_670_length_21899_cov_4.75421_20	21508	21897	2031555	21352
NODE_699_length_21404_cov_8.14994	NODE_699_length_21404_cov_8.14994_21	18669	19136	3913125	18930
NODE_801_length_19601_cov_5.82794	NODE_801_length_19601_cov_5.82794_1	74	679	388910	131
NODE_801_length_19601_cov_5.82794	NODE_801_length_19601_cov_5.82794_2	781	1290	388910	131
NODE_801_length_19601_cov_5.82794	NODE_801_length_19601_cov_5.82794_1	74	679	133347	200
NODE_801_length_19601_cov_5.82794	NODE_801_length_19601_cov_5.82794_2	781	1290	133347	200
NODE_875_length_18372_cov_3.88164	NODE_875_length_18372_cov_3.88164_18	17859	18371	10087	17421
NODE_875_length_18372_cov_3.88164	NODE_875_length_18372_cov_3.88164_18	17859	18371	1518784	18067
NODE_902_length_17962_cov_5.14296	NODE_902_length_17962_cov_5.14296_10	14602	15096	333637	13403
NODE_902_length_17962_cov_5.14296	NODE_902_length_17962_cov_5.14296_10	14602	15096	3452720	14899
NODE_1023_length_16560_cov_11.6151	NODE_1023_length_16560_cov_11.6151_13	15112	15420	2989393	15391
NODE_1055_length_16215_cov_6.12896	NODE_1055_length_16215_cov_6.12896_26	13984	14907	63538	14566
NODE_1169_length_15132_cov_6.90091	NODE_1169_length_15132_cov_6.90091_16	14694	15131	2551235	13749
NODE_1169_length_15132_cov_6.90091	NODE_1169_length_15132_cov_6.90091_16	14694	15131	236335	13760
NODE_1169_length_15132_cov_6.90091	NODE_1169_length_15132_cov_6.90091_16	14694	15131	344567	14647
NODE_1169_length_15132_cov_6.90091	NODE_1169_length_15132_cov_6.90091_16	14694	15131	2965949	14989
NODE_1196_length_14950_cov_27.5303	NODE_1196_length_14950_cov_27.5303_15	11368	11607	2619621	12388
NODE_1203_length_14896_cov_2.27336	NODE_1203_length_14896_cov_2.27336_5	4132	4395	4555788	6710
NODE_1422_length_13455_cov_3.91709	NODE_1422_length_13455_cov_3.91709_13	12449	12760	2277375	11732
NODE_1422_length_13455_cov_3.91709	NODE_1422_length_13455_cov_3.91709_13	12449	12760	2277375	11732
NODE_1433_length_13388_cov_17.4199	NODE_1433_length_13388_cov_17.4199_12	9959	10243	71024	9272
NODE_1433_length_13388_cov_17.4199	NODE_1433_length_13388_cov_17.4199_12	9959	10243	4556057	12187
NODE_1533_length_12823_cov_5.9476	NODE_1533_length_12823_cov_5.9476_9	5263	5652	3912343	7328
NODE_1700_length_12038_cov_5.47818	NODE_1700_length_12038_cov_5.47818_3	1016	1933	2624765	2106
NODE_1700_length_12038_cov_5.47818	NODE_1700_length_12038_cov_5.47818_3	1016	1933	858643	3592
NODE_1834_length_11370_cov_4.24781	NODE_1834_length_11370_cov_4.24781_7	5751	6560	3913316	6800
NODE_1834_length_11370_cov_4.24781	NODE_1834_length_11370_cov_4.24781_7	5751	6560	3913316	6800
