contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_5_length_183922_cov_5.70499	NODE_5_length_183922_cov_5.70499_22	20265	20696	3888811	19231
NODE_28_length_101931_cov_9.44884	NODE_28_length_101931_cov_9.44884_61	49299	50516	64035	49955
NODE_28_length_101931_cov_9.44884	NODE_28_length_101931_cov_9.44884_61	49299	50516	64035	49955
NODE_28_length_101931_cov_9.44884	NODE_28_length_101931_cov_9.44884_61	49299	50516	40837	51069
NODE_28_length_101931_cov_9.44884	NODE_28_length_101931_cov_9.44884_61	49299	50516	40837	51069
NODE_28_length_101931_cov_9.44884	NODE_28_length_101931_cov_9.44884_125	85364	86779	54545	84241
NODE_80_length_55233_cov_6.8422	NODE_80_length_55233_cov_6.8422_20	19433	20647	52104	20772
NODE_80_length_55233_cov_6.8422	NODE_80_length_55233_cov_6.8422_20	19433	20647	52104	20772
NODE_80_length_55233_cov_6.8422	NODE_80_length_55233_cov_6.8422_27	29782	31035	3544996	29882
NODE_80_length_55233_cov_6.8422	NODE_80_length_55233_cov_6.8422_27	29782	31035	3544996	29882
NODE_80_length_55233_cov_6.8422	NODE_80_length_55233_cov_6.8422_27	29782	31035	3544996	30392
NODE_80_length_55233_cov_6.8422	NODE_80_length_55233_cov_6.8422_27	29782	31035	3544996	30392
NODE_186_length_37159_cov_14.3929	NODE_186_length_37159_cov_14.3929_2	296	1285	20974	1120
NODE_186_length_37159_cov_14.3929	NODE_186_length_37159_cov_14.3929_2	296	1285	20974	1120
NODE_267_length_32114_cov_13.9536	NODE_267_length_32114_cov_13.9536_7	6928	7143	173631	8463
NODE_315_length_29943_cov_5.56983	NODE_315_length_29943_cov_5.56983_20	27626	28936	314591	27704
NODE_315_length_29943_cov_5.56983	NODE_315_length_29943_cov_5.56983_20	27626	28936	314591	27704
NODE_315_length_29943_cov_5.56983	NODE_315_length_29943_cov_5.56983_20	27626	28936	278471	29577
NODE_315_length_29943_cov_5.56983	NODE_315_length_29943_cov_5.56983_20	27626	28936	278471	29577
NODE_338_length_28337_cov_4.87706	NODE_338_length_28337_cov_4.87706_24	27731	28336	106815	27879
NODE_359_length_27542_cov_4.58901	NODE_359_length_27542_cov_4.58901_21	21468	22403	18563	20943
NODE_391_length_26124_cov_4.74721	NODE_391_length_26124_cov_4.74721_10	11543	11899	1345254	12647
NODE_391_length_26124_cov_4.74721	NODE_391_length_26124_cov_4.74721_10	11543	11899	1345254	12647
NODE_396_length_25889_cov_8.79194	NODE_396_length_25889_cov_8.79194_8	7346	8077	4621495	8132
NODE_437_length_24760_cov_5.2115	NODE_437_length_24760_cov_5.2115_27	24042	24758	381564	23826
NODE_540_length_21657_cov_9.25451	NODE_540_length_21657_cov_9.25451_15	15973	16128	6250760	16549
NODE_544_length_21539_cov_4.42413	NODE_544_length_21539_cov_4.42413_8	10507	11658	4836000	10549
NODE_544_length_21539_cov_4.42413	NODE_544_length_21539_cov_4.42413_8	10507	11658	4836000	10549
NODE_544_length_21539_cov_4.42413	NODE_544_length_21539_cov_4.42413_8	10507	11658	2754818	11764
NODE_544_length_21539_cov_4.42413	NODE_544_length_21539_cov_4.42413_8	10507	11658	2754818	11764
NODE_568_length_21040_cov_3.12428	NODE_568_length_21040_cov_3.12428_15	14114	14716	49534	13855
NODE_575_length_20906_cov_12.1507	NODE_575_length_20906_cov_12.1507_10	6772	8058	4896076	7046
NODE_575_length_20906_cov_12.1507	NODE_575_length_20906_cov_12.1507_10	6772	8058	4896076	7046
NODE_590_length_20612_cov_20.9231	NODE_590_length_20612_cov_20.9231_2	807	1091	1170109	1592
NODE_616_length_20065_cov_5.22739	NODE_616_length_20065_cov_5.22739_15	13710	14000	1594105	13381
NODE_616_length_20065_cov_5.22739	NODE_616_length_20065_cov_5.22739_15	13710	14000	1594105	13841
NODE_654_length_19494_cov_3.64124	NODE_654_length_19494_cov_3.64124_11	19141	19494	68888	18076
NODE_707_length_18533_cov_24.5086	NODE_707_length_18533_cov_24.5086_4	8657	9598	69297	8921
NODE_724_length_18222_cov_7.27143	NODE_724_length_18222_cov_7.27143_13	14828	16162	101306	15614
NODE_742_length_18042_cov_9.63351	NODE_742_length_18042_cov_9.63351_14	16017	17204	150964	16414
NODE_742_length_18042_cov_9.63351	NODE_742_length_18042_cov_9.63351_14	16017	17204	150964	16414
NODE_957_length_15285_cov_3.81116	NODE_957_length_15285_cov_3.81116_1	1	249	528034	2123
NODE_972_length_15124_cov_7.69865	NODE_972_length_15124_cov_7.69865_1	3	167	614431	322
NODE_972_length_15124_cov_7.69865	NODE_972_length_15124_cov_7.69865_1	3	167	28714	1025
NODE_1054_length_14406_cov_9.91569	NODE_1054_length_14406_cov_9.91569_12	8656	8931	160546	6716
NODE_1054_length_14406_cov_9.91569	NODE_1054_length_14406_cov_9.91569_13	8897	9244	160546	6716
NODE_1099_length_14087_cov_9.31321	NODE_1099_length_14087_cov_9.31321_12	13695	14087	62347	13915
NODE_1184_length_13380_cov_5.08135	NODE_1184_length_13380_cov_5.08135_3	3920	4342	102596	1664
NODE_1184_length_13380_cov_5.08135	NODE_1184_length_13380_cov_5.08135_3	3920	4342	1594308	5419
NODE_1184_length_13380_cov_5.08135	NODE_1184_length_13380_cov_5.08135_3	3920	4342	1594308	5873
NODE_1233_length_13089_cov_22.0878	NODE_1233_length_13089_cov_22.0878_1	2	370	31955	2519
NODE_1233_length_13089_cov_22.0878	NODE_1233_length_13089_cov_22.0878_1	2	370	31955	2519
NODE_1314_length_12611_cov_25.1743	NODE_1314_length_12611_cov_25.1743_8	11623	12609	20619	11402
NODE_1314_length_12611_cov_25.1743	NODE_1314_length_12611_cov_25.1743_8	11623	12609	1183377	11830
NODE_1314_length_12611_cov_25.1743	NODE_1314_length_12611_cov_25.1743_8	11623	12609	2754434	12097
NODE_1314_length_12611_cov_25.1743	NODE_1314_length_12611_cov_25.1743_8	11623	12609	2754434	12411
NODE_1785_length_10396_cov_2.34223	NODE_1785_length_10396_cov_2.34223_12	6513	8084	4026384	8886
NODE_1785_length_10396_cov_2.34223	NODE_1785_length_10396_cov_2.34223_12	6513	8084	4026384	9048
NODE_2127_length_9375_cov_20.7014	NODE_2127_length_9375_cov_20.7014_2	430	1686	45911	119
