contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_5_length_330321_cov_11.3626	NODE_5_length_330321_cov_11.3626_212	227697	228242	2065205	227612
NODE_5_length_330321_cov_11.3626	NODE_5_length_330321_cov_11.3626_212	227697	228242	2065205	228026
NODE_19_length_239134_cov_8.34595	NODE_19_length_239134_cov_8.34595_183	195458	195862	2371176	194050
NODE_27_length_218002_cov_5.95106	NODE_27_length_218002_cov_5.95106_155	143436	143906	303352	141530
NODE_66_length_142283_cov_8.76235	NODE_66_length_142283_cov_8.76235_49	62739	63668	4021749	64697
NODE_119_length_109264_cov_11.9186	NODE_119_length_109264_cov_11.9186_88	86455	87693	4100329	86068
NODE_151_length_100262_cov_6.26529	NODE_151_length_100262_cov_6.26529_10	7527	8048	117148	7515
NODE_286_length_72421_cov_6.69056	NODE_286_length_72421_cov_6.69056_58	69159	69977	877812	68016
NODE_367_length_61980_cov_6.45368	NODE_367_length_61980_cov_6.45368_42	48505	49914	1252672	48149
NODE_367_length_61980_cov_6.45368	NODE_367_length_61980_cov_6.45368_42	48505	49914	1252672	48149
NODE_367_length_61980_cov_6.45368	NODE_367_length_61980_cov_6.45368_42	48505	49914	1252672	48149
NODE_414_length_57415_cov_4.06485	NODE_414_length_57415_cov_4.06485_19	24196	24639	480625	24961
NODE_430_length_56163_cov_7.62982	NODE_430_length_56163_cov_7.62982_48	47911	49224	184468	49300
NODE_498_length_51007_cov_20.9123	NODE_498_length_51007_cov_20.9123_31	29304	29804	3396718	29071
NODE_498_length_51007_cov_20.9123	NODE_498_length_51007_cov_20.9123_31	29304	29804	480625	29710
NODE_610_length_44175_cov_3.98715	NODE_610_length_44175_cov_3.98715_33	31341	31682	198275	29104
NODE_632_length_42706_cov_4.18982	NODE_632_length_42706_cov_4.18982_38	40623	41339	3605843	42039
NODE_655_length_41407_cov_43.1302	NODE_655_length_41407_cov_43.1302_7	7355	8233	171811	6259
NODE_655_length_41407_cov_43.1302	NODE_655_length_41407_cov_43.1302_7	7355	8233	6343902	9774
NODE_688_length_40107_cov_8.63942	NODE_688_length_40107_cov_8.63942_4	2513	3721	1270067	3817
NODE_688_length_40107_cov_8.63942	NODE_688_length_40107_cov_8.63942_4	2513	3721	1270067	3817
NODE_731_length_38167_cov_4.84472	NODE_731_length_38167_cov_4.84472_23	33354	34568	2106284	33498
