contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_3_length_379175_cov_13.4946	NODE_3_length_379175_cov_13.4946_17	18433	18705	953104	17776
NODE_8_length_309975_cov_20.3714	NODE_8_length_309975_cov_20.3714_33	30589	30882	3603249	30946
NODE_8_length_309975_cov_20.3714	NODE_8_length_309975_cov_20.3714_33	30589	30882	1373878	32879
NODE_15_length_229717_cov_33.2235	NODE_15_length_229717_cov_33.2235_9	6707	8086	6337929	6841
NODE_15_length_229717_cov_33.2235	NODE_15_length_229717_cov_33.2235_9	6707	8086	6337929	6841
NODE_44_length_138931_cov_13.9615	NODE_44_length_138931_cov_13.9615_11	10536	11690	4735845	10760
NODE_44_length_138931_cov_13.9615	NODE_44_length_138931_cov_13.9615_11	10536	11690	4735845	10760
NODE_44_length_138931_cov_13.9615	NODE_44_length_138931_cov_13.9615_11	10536	11690	6337909	11245
NODE_44_length_138931_cov_13.9615	NODE_44_length_138931_cov_13.9615_11	10536	11690	6337909	11245
NODE_60_length_121360_cov_10.6369	NODE_60_length_121360_cov_10.6369_73	73236	73604	430412	73792
NODE_60_length_121360_cov_10.6369	NODE_60_length_121360_cov_10.6369_73	73236	73604	430412	73792
NODE_60_length_121360_cov_10.6369	NODE_60_length_121360_cov_10.6369_74	73604	73999	430412	73792
NODE_83_length_107310_cov_8.90961	NODE_83_length_107310_cov_8.90961_65	68872	69300	5336284	66805
NODE_83_length_107310_cov_8.90961	NODE_83_length_107310_cov_8.90961_65	68872	69300	3717671	66920
NODE_100_length_98879_cov_22.083	NODE_100_length_98879_cov_22.083_58	60605	61444	2857104	59687
NODE_100_length_98879_cov_22.083	NODE_100_length_98879_cov_22.083_58	60605	61444	96734	61966
NODE_100_length_98879_cov_22.083	NODE_100_length_98879_cov_22.083_90	93483	93860	98260	91244
NODE_100_length_98879_cov_22.083	NODE_100_length_98879_cov_22.083_90	93483	93860	4096081	93695
NODE_151_length_75423_cov_35.447	NODE_151_length_75423_cov_35.447_4	9378	9692	6337929	8758
NODE_188_length_65847_cov_13.3196	NODE_188_length_65847_cov_13.3196_47	52292	53095	4998535	52818
NODE_230_length_55240_cov_6.5149	NODE_230_length_55240_cov_6.5149_38	44995	45444	165889	47044
NODE_300_length_48888_cov_5.34901	NODE_300_length_48888_cov_5.34901_5	3502	4860	1912117	3723
NODE_300_length_48888_cov_5.34901	NODE_300_length_48888_cov_5.34901_8	8200	8616	355670	8942
NODE_300_length_48888_cov_5.34901	NODE_300_length_48888_cov_5.34901_8	8200	8616	355670	8942
NODE_326_length_45573_cov_35.5685	NODE_326_length_45573_cov_35.5685_8	7737	8558	4143607	6105
NODE_381_length_40108_cov_8.28714	NODE_381_length_40108_cov_8.28714_34	39896	40108	693039	40021
NODE_396_length_38835_cov_9.25601	NODE_396_length_38835_cov_9.25601_1	48	1301	358220	1713
NODE_396_length_38835_cov_9.25601	NODE_396_length_38835_cov_9.25601_1	48	1301	2325283	1726
NODE_449_length_35926_cov_24.4712	NODE_449_length_35926_cov_24.4712_26	29990	31093	2857163	28549
NODE_449_length_35926_cov_24.4712	NODE_449_length_35926_cov_24.4712_26	29990	31093	2857163	28549
NODE_449_length_35926_cov_24.4712	NODE_449_length_35926_cov_24.4712_26	29990	31093	6337830	30306
NODE_449_length_35926_cov_24.4712	NODE_449_length_35926_cov_24.4712_26	29990	31093	6337830	30306
NODE_449_length_35926_cov_24.4712	NODE_449_length_35926_cov_24.4712_27	31256	31477	6337830	30306
NODE_581_length_30064_cov_18.445	NODE_581_length_30064_cov_18.445_14	9306	9527	3038398	9410
NODE_590_length_29574_cov_21.2371	NODE_590_length_29574_cov_21.2371_22	19609	20463	3990246	17909
NODE_590_length_29574_cov_21.2371	NODE_590_length_29574_cov_21.2371_22	19609	20463	126812	20814
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_21	21475	22578	2489647	21296
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_21	21475	22578	2489647	21296
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_16	18900	19253	2489647	21296
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_21	21475	22578	1778449	22500
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_21	21475	22578	1778449	22500
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_21	21475	22578	366829	22978
NODE_661_length_27287_cov_36.4851	NODE_661_length_27287_cov_36.4851_21	21475	22578	366829	22978
NODE_673_length_26998_cov_23.6642	NODE_673_length_26998_cov_23.6642_18	22263	23111	135954	21535
NODE_677_length_26889_cov_9.72028	NODE_677_length_26889_cov_9.72028_7	2702	3514	357860	3713
NODE_677_length_26889_cov_9.72028	NODE_677_length_26889_cov_9.72028_7	2702	3514	357860	3713
NODE_678_length_26858_cov_7.96788	NODE_678_length_26858_cov_7.96788_23	24966	25370	6241464	23234
NODE_743_length_24800_cov_19.2107	NODE_743_length_24800_cov_19.2107_21	24071	24799	2857191	23570
NODE_743_length_24800_cov_19.2107	NODE_743_length_24800_cov_19.2107_21	24071	24799	225065	24162
NODE_743_length_24800_cov_19.2107	NODE_743_length_24800_cov_19.2107_21	24071	24799	4096108	24647
NODE_752_length_24497_cov_8.69622	NODE_752_length_24497_cov_8.69622_11	13889	14371	6338245	13328
NODE_752_length_24497_cov_8.69622	NODE_752_length_24497_cov_8.69622_11	13889	14371	6338245	13328
NODE_765_length_23792_cov_14.9047	NODE_765_length_23792_cov_14.9047_31	23198	23620	2117319	21200
NODE_851_length_21528_cov_14.9328	NODE_851_length_21528_cov_14.9328_11	7505	7972	1373839	6831
NODE_851_length_21528_cov_14.9328	NODE_851_length_21528_cov_14.9328_10	7249	7482	1373839	6831
NODE_851_length_21528_cov_14.9328	NODE_851_length_21528_cov_14.9328_9	6826	7155	1373839	6831
NODE_861_length_21370_cov_40.33	NODE_861_length_21370_cov_40.33_3	2926	3252	525292	3760
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	3133649	4208
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	3133649	4208
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	687718	6288
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	687718	6288
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	745006	6405
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	745006	6405
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	687718	6485
NODE_927_length_20032_cov_28.6868	NODE_927_length_20032_cov_28.6868_5	4074	5399	687718	6485
NODE_1101_length_17205_cov_8.27015	NODE_1101_length_17205_cov_8.27015_8	6143	7747	4998469	7612
NODE_1101_length_17205_cov_8.27015	NODE_1101_length_17205_cov_8.27015_8	6143	7747	4998469	7612
NODE_1101_length_17205_cov_8.27015	NODE_1101_length_17205_cov_8.27015_8	6143	7747	4998469	7612
NODE_1148_length_16570_cov_48.0966	NODE_1148_length_16570_cov_48.0966_1	2	184	6338060	775
NODE_1148_length_16570_cov_48.0966	NODE_1148_length_16570_cov_48.0966_1	2	184	6338060	1171
NODE_1217_length_15881_cov_29.3166	NODE_1217_length_15881_cov_29.3166_1	3	395	6337813	344
NODE_1217_length_15881_cov_29.3166	NODE_1217_length_15881_cov_29.3166_1	3	395	6337813	344
NODE_1233_length_15707_cov_67.5256	NODE_1233_length_15707_cov_67.5256_14	9382	10296	6337831	8142
NODE_1233_length_15707_cov_67.5256	NODE_1233_length_15707_cov_67.5256_14	9382	10296	4998943	9108
NODE_1282_length_15035_cov_35.2675	NODE_1282_length_15035_cov_35.2675_3	890	2029	1177808	2216
NODE_1282_length_15035_cov_35.2675	NODE_1282_length_15035_cov_35.2675_3	890	2029	1177808	2216
NODE_1282_length_15035_cov_35.2675	NODE_1282_length_15035_cov_35.2675_2	405	809	1177808	2216
NODE_1327_length_14647_cov_7.03091	NODE_1327_length_14647_cov_7.03091_10	12865	14019	784856	14318
NODE_1327_length_14647_cov_7.03091	NODE_1327_length_14647_cov_7.03091_10	12865	14019	784856	14318
NODE_1430_length_13694_cov_23.8394	NODE_1430_length_13694_cov_23.8394_3	1296	1832	2454205	153
NODE_1478_length_13383_cov_7.40149	NODE_1478_length_13383_cov_7.40149_5	1337	2860	4096300	2681
NODE_1478_length_13383_cov_7.40149	NODE_1478_length_13383_cov_7.40149_5	1337	2860	4096300	2681
NODE_1860_length_10634_cov_16.9639	NODE_1860_length_10634_cov_16.9639_13	8784	9602	211435	8875
NODE_1860_length_10634_cov_16.9639	NODE_1860_length_10634_cov_16.9639_12	8448	8702	211435	8875
NODE_1901_length_10413_cov_3.84273	NODE_1901_length_10413_cov_3.84273_8	9687	10085	953135	10044
NODE_1906_length_10395_cov_10.5543	NODE_1906_length_10395_cov_10.5543_2	434	1552	6337813	1226
NODE_1906_length_10395_cov_10.5543	NODE_1906_length_10395_cov_10.5543_2	434	1552	6337813	1226
NODE_1906_length_10395_cov_10.5543	NODE_1906_length_10395_cov_10.5543_1	3	428	6337813	1226
NODE_1948_length_10167_cov_10.5657	NODE_1948_length_10167_cov_10.5657_7	9996	10118	430412	9528
