contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_16_length_290538_cov_22.8553	NODE_16_length_290538_cov_22.8553_109	119618	120442	953040	118487
NODE_16_length_290538_cov_22.8553	NODE_16_length_290538_cov_22.8553_109	119618	120442	6200962	118988
NODE_41_length_172289_cov_68.8313	NODE_41_length_172289_cov_68.8313_67	93824	94735	6200984	93888
NODE_42_length_170137_cov_12.8618	NODE_42_length_170137_cov_12.8618_28	39632	40705	184532	41016
NODE_60_length_138671_cov_73.2064	NODE_60_length_138671_cov_73.2064_101	108006	109019	1263891	107494
NODE_60_length_138671_cov_73.2064	NODE_60_length_138671_cov_73.2064_101	108006	109019	3519141	108037
NODE_60_length_138671_cov_73.2064	NODE_60_length_138671_cov_73.2064_101	108006	109019	75306	109235
NODE_62_length_138463_cov_15.5886	NODE_62_length_138463_cov_15.5886_55	77684	77881	4724070	77272
NODE_66_length_135324_cov_64.8526	NODE_66_length_135324_cov_64.8526_2	588	1475	77855	1757
NODE_66_length_135324_cov_64.8526	NODE_66_length_135324_cov_64.8526_2	588	1475	77855	1986
NODE_99_length_105771_cov_36.6265	NODE_99_length_105771_cov_36.6265_25	25893	26999	172568	27368
NODE_99_length_105771_cov_36.6265	NODE_99_length_105771_cov_36.6265_25	25893	26999	172568	27368
NODE_99_length_105771_cov_36.6265	NODE_99_length_105771_cov_36.6265_25	25893	26999	4723403	27507
NODE_99_length_105771_cov_36.6265	NODE_99_length_105771_cov_36.6265_25	25893	26999	4723403	27507
NODE_175_length_76491_cov_64.0639	NODE_175_length_76491_cov_64.0639_23	25656	26153	6200946	24339
NODE_181_length_74379_cov_4.82505	NODE_181_length_74379_cov_4.82505_22	26979	27665	548182	26235
NODE_198_length_70064_cov_10.3037	NODE_198_length_70064_cov_10.3037_8	8010	9143	176321	10242
NODE_198_length_70064_cov_10.3037	NODE_198_length_70064_cov_10.3037_8	8010	9143	176321	10242
NODE_203_length_69110_cov_4.8741	NODE_203_length_69110_cov_4.8741_59	55962	57065	6201348	58265
NODE_203_length_69110_cov_4.8741	NODE_203_length_69110_cov_4.8741_59	55962	57065	6201348	58265
NODE_205_length_68948_cov_58.9785	NODE_205_length_68948_cov_58.9785_27	29238	29609	879674	29119
NODE_214_length_67336_cov_52.5536	NODE_214_length_67336_cov_52.5536_20	24791	25429	227903	23647
NODE_234_length_63618_cov_4.78184	NODE_234_length_63618_cov_4.78184_32	31862	36106	135728	33364
NODE_244_length_62157_cov_4.56538	NODE_244_length_62157_cov_4.56538_56	59084	59920	1173058	59043
NODE_248_length_62023_cov_15.516	NODE_248_length_62023_cov_15.516_27	57085	58119	4724070	57448
NODE_248_length_62023_cov_15.516	NODE_248_length_62023_cov_15.516_27	57085	58119	4724070	57448
NODE_260_length_59992_cov_20.13	NODE_260_length_59992_cov_20.13_28	36826	37350	74662	36489
NODE_275_length_57703_cov_49.6694	NODE_275_length_57703_cov_49.6694_3	1150	2010	6200905	1945
NODE_275_length_57703_cov_49.6694	NODE_275_length_57703_cov_49.6694_3	1150	2010	6200905	2151
