contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_270521_cov_29.3546	NODE_1_length_270521_cov_29.3546_57	63457	64368	788893	65487
NODE_3_length_250726_cov_13.6596	NODE_3_length_250726_cov_13.6596_34	27171	28469	5265019	28454
NODE_3_length_250726_cov_13.6596	NODE_3_length_250726_cov_13.6596_71	55530	56948	3672101	54691
NODE_3_length_250726_cov_13.6596	NODE_3_length_250726_cov_13.6596_71	55530	56948	3672101	55493
NODE_3_length_250726_cov_13.6596	NODE_3_length_250726_cov_13.6596_151	108140	109438	5265019	108301
NODE_28_length_107794_cov_89.7463	NODE_28_length_107794_cov_89.7463_4	1058	2314	2841387	2804
NODE_28_length_107794_cov_89.7463	NODE_28_length_107794_cov_89.7463_4	1058	2314	2841387	2804
NODE_28_length_107794_cov_89.7463	NODE_28_length_107794_cov_89.7463_4	1058	2314	2841387	2858
NODE_28_length_107794_cov_89.7463	NODE_28_length_107794_cov_89.7463_4	1058	2314	2841387	2858
NODE_35_length_96919_cov_87.712	NODE_35_length_96919_cov_87.712_28	27151	28287	3672093	27163
NODE_35_length_96919_cov_87.712	NODE_35_length_96919_cov_87.712_28	27151	28287	3672093	27163
NODE_35_length_96919_cov_87.712	NODE_35_length_96919_cov_87.712_28	27151	28287	3672093	27265
NODE_35_length_96919_cov_87.712	NODE_35_length_96919_cov_87.712_28	27151	28287	3672093	27265
NODE_35_length_96919_cov_87.712	NODE_35_length_96919_cov_87.712_44	43926	45128	552834	44986
NODE_35_length_96919_cov_87.712	NODE_35_length_96919_cov_87.712_44	43926	45128	552834	44986
NODE_44_length_92390_cov_34.5516	NODE_44_length_92390_cov_34.5516_33	49828	50520	2144713	50820
NODE_44_length_92390_cov_34.5516	NODE_44_length_92390_cov_34.5516_33	49828	50520	2144713	50820
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3360
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3360
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3360
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3360
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3360
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3360
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3413
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3413
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3413
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3413
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3413
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	3672066	3413
NODE_90_length_70255_cov_80.5264	NODE_90_length_70255_cov_80.5264_5	4717	5547	21184	5471
