contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_60_length_52919_cov_10.103	NODE_60_length_52919_cov_10.103_52	41410	42696	561395	41292
NODE_60_length_52919_cov_10.103	NODE_60_length_52919_cov_10.103_52	41410	42696	561395	41292
NODE_179_length_29932_cov_17.7405	NODE_179_length_29932_cov_17.7405_28	29218	29931	4993652	28959
NODE_179_length_29932_cov_17.7405	NODE_179_length_29932_cov_17.7405_28	29218	29931	4993652	28959
NODE_194_length_28465_cov_6.11633	NODE_194_length_28465_cov_6.11633_1	2	1552	1332702	1526
NODE_194_length_28465_cov_6.11633	NODE_194_length_28465_cov_6.11633_1	2	1552	1332702	1526
NODE_194_length_28465_cov_6.11633	NODE_194_length_28465_cov_6.11633_1	2	1552	1332702	1526
NODE_226_length_26598_cov_5.79667	NODE_226_length_26598_cov_5.79667_21	23032	24678	671192	25712
NODE_226_length_26598_cov_5.79667	NODE_226_length_26598_cov_5.79667_21	23032	24678	671192	25712
NODE_226_length_26598_cov_5.79667	NODE_226_length_26598_cov_5.79667_21	23032	24678	671192	25712
NODE_226_length_26598_cov_5.79667	NODE_226_length_26598_cov_5.79667_21	23032	24678	671192	25712
NODE_260_length_24711_cov_5.61478	NODE_260_length_24711_cov_5.61478_21	18985	19602	4993619	17072
NODE_681_length_14634_cov_2.98573	NODE_681_length_14634_cov_2.98573_12	10807	11382	1121429	11231
NODE_888_length_12464_cov_19.774	NODE_888_length_12464_cov_19.774_11	10193	10780	303249	8258
NODE_1200_length_10242_cov_3.78865	NODE_1200_length_10242_cov_3.78865_9	6345	7457	397083	8299
NODE_1255_length_9975_cov_2.99738	NODE_1255_length_9975_cov_2.99738_13	9825	9974	688216	9443
NODE_1255_length_9975_cov_2.99738	NODE_1255_length_9975_cov_2.99738_12	8995	9630	688216	9443
NODE_1461_length_8991_cov_7.36403	NODE_1461_length_8991_cov_7.36403_2	1140	2426	398450	2629
NODE_1461_length_8991_cov_7.36403	NODE_1461_length_8991_cov_7.36403_2	1140	2426	398450	2629
NODE_1649_length_8260_cov_4.53553	NODE_1649_length_8260_cov_4.53553_1	408	1583	2318605	1736
NODE_1649_length_8260_cov_4.53553	NODE_1649_length_8260_cov_4.53553_1	408	1583	2318605	1736
NODE_1649_length_8260_cov_4.53553	NODE_1649_length_8260_cov_4.53553_1	408	1583	6335658	1783
NODE_1649_length_8260_cov_4.53553	NODE_1649_length_8260_cov_4.53553_1	408	1583	6335658	1783
NODE_1692_length_8082_cov_3.76878	NODE_1692_length_8082_cov_3.76878_7	7396	7722	1671596	7524
NODE_1692_length_8082_cov_3.76878	NODE_1692_length_8082_cov_3.76878_7	7396	7722	2855169	7583
NODE_2588_length_5840_cov_8.87796	NODE_2588_length_5840_cov_8.87796_9	3755	4078	1337898	5498
NODE_2588_length_5840_cov_8.87796	NODE_2588_length_5840_cov_8.87796_9	3755	4078	1337898	5665
NODE_2590_length_5838_cov_7.05603	NODE_2590_length_5838_cov_7.05603_5	3188	3868	6335689	2907
NODE_3534_length_4559_cov_10.1892	NODE_3534_length_4559_cov_10.1892_2	1264	1605	97326	105
NODE_3575_length_4523_cov_2.94338	NODE_3575_length_4523_cov_2.94338_3	1635	2996	1076175	1231
NODE_3575_length_4523_cov_2.94338	NODE_3575_length_4523_cov_2.94338_3	1635	2996	1076175	1231
NODE_3575_length_4523_cov_2.94338	NODE_3575_length_4523_cov_2.94338_3	1635	2996	1076175	1282
NODE_3575_length_4523_cov_2.94338	NODE_3575_length_4523_cov_2.94338_3	1635	2996	1076175	1282
NODE_3935_length_4176_cov_3.29774	NODE_3935_length_4176_cov_3.29774_1	249	1460	4993589	579
NODE_3935_length_4176_cov_3.29774	NODE_3935_length_4176_cov_3.29774_1	249	1460	4993589	579
NODE_4091_length_4044_cov_3.46177	NODE_4091_length_4044_cov_3.46177_2	170	574	129090	2875
NODE_4091_length_4044_cov_3.46177	NODE_4091_length_4044_cov_3.46177_3	571	1101	129090	2875
NODE_4405_length_3799_cov_2.75561	NODE_4405_length_3799_cov_2.75561_3	1477	2778	2314028	1016
NODE_4405_length_3799_cov_2.75561	NODE_4405_length_3799_cov_2.75561_3	1477	2778	2314028	1016
NODE_5037_length_3411_cov_4.09297	NODE_5037_length_3411_cov_4.09297_3	1732	2418	447692	3332
NODE_5264_length_3275_cov_12.9745	NODE_5264_length_3275_cov_12.9745_3	2121	2666	2368599	3018
NODE_5332_length_3243_cov_3.27886	NODE_5332_length_3243_cov_3.27886_2	373	1488	6335578	859
NODE_5332_length_3243_cov_3.27886	NODE_5332_length_3243_cov_3.27886_2	373	1488	6335578	859
NODE_5364_length_3229_cov_8.00882	NODE_5364_length_3229_cov_8.00882_3	1079	2053	1016436	461
NODE_5364_length_3229_cov_8.00882	NODE_5364_length_3229_cov_8.00882_3	1079	2053	1016436	461
NODE_5364_length_3229_cov_8.00882	NODE_5364_length_3229_cov_8.00882_4	2113	3015	1016436	461
