contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	521688	53201
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	521688	53201
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	401374	55621
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	401374	55621
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	2336803	55883
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	2336803	55883
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	401374	55916
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_66	53184	54410	401374	55916
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_111	83955	85133	57600	86675
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_111	83955	85133	57600	86675
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	6265060	92671
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	6265060	92671
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	2189841	93302
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	2189841	93302
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	3893237	94476
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_128	95500	96699	3893237	94476
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	3893237	94476
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	342261	94547
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_128	95500	96699	342261	94547
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_124	92969	93697	342261	94547
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_128	95500	96699	1187501	97230
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_128	95500	96699	1187501	97532
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_142	106515	107753	2189841	107523
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_142	106515	107753	2189841	107523
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_142	106515	107753	6265060	107700
NODE_5_length_123560_cov_16.7579	NODE_5_length_123560_cov_16.7579_142	106515	107753	6265060	107700
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	487729	74259
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	3939251	74530
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	1188116	74533
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	2612667	74618
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	123977	75617
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	54003	75696
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	54003	75703
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	54003	75784
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	49325	75966
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	49325	76005
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	49325	76187
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	7300	76526
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	655912	76558
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	5184023	76875
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	54003	76933
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	70340	76981
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	67175	77377
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	182014	77522
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	67175	77533
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	182014	77571
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	22787	78050
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	22787	78104
NODE_9_length_113894_cov_44.8392	NODE_9_length_113894_cov_44.8392_82	76185	76715	488809	78854
NODE_99_length_53025_cov_31.9453	NODE_99_length_53025_cov_31.9453_49	52859	53023	2072208	50421
NODE_99_length_53025_cov_31.9453	NODE_99_length_53025_cov_31.9453_49	52859	53023	21540	51382
NODE_99_length_53025_cov_31.9453	NODE_99_length_53025_cov_31.9453_49	52859	53023	1023734	52168
NODE_99_length_53025_cov_31.9453	NODE_99_length_53025_cov_31.9453_49	52859	53023	43462	52650
NODE_100_length_52856_cov_13.8595	NODE_100_length_52856_cov_13.8595_48	41493	41822	6266406	43882
NODE_138_length_45328_cov_19.8621	NODE_138_length_45328_cov_19.8621_11	13307	13819	4858556	12765
NODE_138_length_45328_cov_19.8621	NODE_138_length_45328_cov_19.8621_11	13307	13819	213852	13002
NODE_138_length_45328_cov_19.8621	NODE_138_length_45328_cov_19.8621_11	13307	13819	4858556	13017
NODE_138_length_45328_cov_19.8621	NODE_138_length_45328_cov_19.8621_11	13307	13819	1610672	13878
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	2582994	7434
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	2582994	7434
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	2582994	7575
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	2582994	7575
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	4861568	9212
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	4861568	9212
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	756802	9249
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	756802	9249
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	4861568	9345
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	4861568	9345
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	19094	9422
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	19094	9422
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	192056	9677
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	192056	9677
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	100284	9771
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	100284	9771
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	905801	10591
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	905801	10591
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	905801	10701
NODE_188_length_37951_cov_10.7041	NODE_188_length_37951_cov_10.7041_6	8822	9727	905801	10701
NODE_219_length_35179_cov_18.1206	NODE_219_length_35179_cov_18.1206_1	3	167	104883	150
NODE_219_length_35179_cov_18.1206	NODE_219_length_35179_cov_18.1206_1	3	167	34097	167
NODE_219_length_35179_cov_18.1206	NODE_219_length_35179_cov_18.1206_1	3	167	18063	1763
NODE_219_length_35179_cov_18.1206	NODE_219_length_35179_cov_18.1206_1	3	167	18063	1901
NODE_219_length_35179_cov_18.1206	NODE_219_length_35179_cov_18.1206_1	3	167	3952773	2050
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	3577026	320
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	905928	433
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	50092	2607
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	50092	2661
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	2076543	2904
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	2076543	2937
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	251922	2943
NODE_235_length_33524_cov_49.1555	NODE_235_length_33524_cov_49.1555_2	364	711	2076543	3025
NODE_259_length_31419_cov_16.3582	NODE_259_length_31419_cov_16.3582_5	3865	4200	48520	3490
NODE_259_length_31419_cov_16.3582	NODE_259_length_31419_cov_16.3582_5	3865	4200	49543	3873
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	4861133	586
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	4861133	853
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	82080	2156
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	400798	2322
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	400798	2326
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	903298	2457
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	903298	2585
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	1187092	3218
NODE_263_length_31228_cov_111.79	NODE_263_length_31228_cov_111.79_2	1659	2063	906934	3690
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	337708	26757
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	4479	28942
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	558	29643
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	4865473	29678
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	558	29885
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	654872	29906
NODE_277_length_30542_cov_35.1849	NODE_277_length_30542_cov_35.1849_18	28819	29328	669730	29932
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_3	626	1471	3554394	1524
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_2	236	577	3554394	1524
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_3	626	1471	6266392	1626
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_2	236	577	6266392	1626
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_24	29035	29646	122812	27324
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_24	29035	29646	286591	28727
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_24	29035	29646	222201	28777
NODE_292_length_29648_cov_11.5273	NODE_292_length_29648_cov_11.5273_24	29035	29646	4508386	29396
NODE_301_length_29120_cov_28.4367	NODE_301_length_29120_cov_28.4367_2	605	1222	104098	783
NODE_301_length_29120_cov_28.4367	NODE_301_length_29120_cov_28.4367_2	605	1222	118618	1559
NODE_301_length_29120_cov_28.4367	NODE_301_length_29120_cov_28.4367_2	605	1222	44331	1721
NODE_301_length_29120_cov_28.4367	NODE_301_length_29120_cov_28.4367_2	605	1222	43405	2125
NODE_301_length_29120_cov_28.4367	NODE_301_length_29120_cov_28.4367_2	605	1222	43405	2186
NODE_333_length_26941_cov_20.2342	NODE_333_length_26941_cov_20.2342_19	26703	26939	2337801	24346
NODE_333_length_26941_cov_20.2342	NODE_333_length_26941_cov_20.2342_19	26703	26939	17970	25055
NODE_333_length_26941_cov_20.2342	NODE_333_length_26941_cov_20.2342_19	26703	26939	4858948	25725
NODE_333_length_26941_cov_20.2342	NODE_333_length_26941_cov_20.2342_19	26703	26939	2772929	25789
