contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_3_length_522864_cov_20.5559	NODE_3_length_522864_cov_20.5559_215	282491	283375	4691084	281260
NODE_8_length_326301_cov_24.9065	NODE_8_length_326301_cov_24.9065_249	233149	233643	1101509	231564
NODE_8_length_326301_cov_24.9065	NODE_8_length_326301_cov_24.9065_249	233149	233643	553079	232677
NODE_16_length_258153_cov_19.3422	NODE_16_length_258153_cov_19.3422_135	161588	161755	4691859	161239
NODE_16_length_258153_cov_19.3422	NODE_16_length_258153_cov_19.3422_136	163426	163797	4691859	161239
NODE_18_length_254096_cov_107.534	NODE_18_length_254096_cov_107.534_11	13255	13905	4691451	13949
NODE_31_length_217410_cov_104.373	NODE_31_length_217410_cov_104.373_98	128887	129504	39127	126931
NODE_51_length_172088_cov_36.9252	NODE_51_length_172088_cov_36.9252_41	39175	39468	189322	37387
NODE_51_length_172088_cov_36.9252	NODE_51_length_172088_cov_36.9252_38	37617	37910	189322	37387
NODE_51_length_172088_cov_36.9252	NODE_51_length_172088_cov_36.9252_40	38538	38774	189322	37387
NODE_51_length_172088_cov_36.9252	NODE_51_length_172088_cov_36.9252_41	39175	39468	238427	40213
NODE_51_length_172088_cov_36.9252	NODE_51_length_172088_cov_36.9252_38	37617	37910	238427	40213
NODE_51_length_172088_cov_36.9252	NODE_51_length_172088_cov_36.9252_40	38538	38774	238427	40213
NODE_62_length_158626_cov_102.543	NODE_62_length_158626_cov_102.543_36	44120	45166	1959836	45277
NODE_65_length_148982_cov_19.2949	NODE_65_length_148982_cov_19.2949_36	48850	49695	2685115	47860
NODE_82_length_127812_cov_6.71496	NODE_82_length_127812_cov_6.71496_88	95118	96374	2055648	96817
NODE_82_length_127812_cov_6.71496	NODE_82_length_127812_cov_6.71496_88	95118	96374	2055648	96817
NODE_110_length_107212_cov_6.4314	NODE_110_length_107212_cov_6.4314_15	26636	27178	2684979	26189
NODE_110_length_107212_cov_6.4314	NODE_110_length_107212_cov_6.4314_14	26260	26562	2684979	26189
NODE_119_length_101857_cov_8.70807	NODE_119_length_101857_cov_8.70807_56	54369	55295	2684982	52919
NODE_126_length_97319_cov_4.04047	NODE_126_length_97319_cov_4.04047_59	62455	62796	1332266	60690
NODE_152_length_87363_cov_7.91984	NODE_152_length_87363_cov_7.91984_83	83740	84078	1555459	85231
NODE_152_length_87363_cov_7.91984	NODE_152_length_87363_cov_7.91984_83	83740	84078	1555459	85231
NODE_152_length_87363_cov_7.91984	NODE_152_length_87363_cov_7.91984_84	84108	84503	1555459	85231
NODE_168_length_83239_cov_19.5015	NODE_168_length_83239_cov_19.5015_1	555	1676	3979225	1375
NODE_168_length_83239_cov_19.5015	NODE_168_length_83239_cov_19.5015_1	555	1676	3979225	1803
NODE_184_length_79349_cov_8.47524	NODE_184_length_79349_cov_8.47524_66	68704	69645	1173485	69326
NODE_184_length_79349_cov_8.47524	NODE_184_length_79349_cov_8.47524_66	68704	69645	67841	71190
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_49	24676	25815	647128	25066
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_49	24676	25815	647128	25066
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_50	25884	26282	647128	25066
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_49	24676	25815	647128	25508
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_49	24676	25815	647128	25508
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_50	25884	26282	647128	25508
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_56	35417	36604	31416	35312
NODE_190_length_77554_cov_835.14	NODE_190_length_77554_cov_835.14_56	35417	36604	31416	35312
NODE_192_length_76712_cov_4.43614	NODE_192_length_76712_cov_4.43614_66	73070	73345	1556989	72569
NODE_232_length_70900_cov_9.11124	NODE_232_length_70900_cov_9.11124_11	9773	10705	6187340	11906
NODE_232_length_70900_cov_9.11124	NODE_232_length_70900_cov_9.11124_11	9773	10705	6187340	12388
NODE_294_length_62034_cov_7.2774	NODE_294_length_62034_cov_7.2774_66	56078	56731	2684749	53986
NODE_294_length_62034_cov_7.2774	NODE_294_length_62034_cov_7.2774_66	56078	56731	2684749	53986
NODE_313_length_60206_cov_9.30086	NODE_313_length_60206_cov_9.30086_9	5499	5822	3979551	7612
NODE_313_length_60206_cov_9.30086	NODE_313_length_60206_cov_9.30086_9	5499	5822	3979551	8043
NODE_318_length_58981_cov_7.38216	NODE_318_length_58981_cov_7.38216_25	20141	20560	200612	18839
NODE_318_length_58981_cov_7.38216	NODE_318_length_58981_cov_7.38216_25	20141	20560	881653	18845
NODE_374_length_53728_cov_7.85577	NODE_374_length_53728_cov_7.85577_1	8	319	3381747	1793
NODE_393_length_52671_cov_5.05846	NODE_393_length_52671_cov_5.05846_24	19893	20798	128588	22190
NODE_409_length_51145_cov_6.69894	NODE_409_length_51145_cov_6.69894_33	42573	42791	3979437	43339
NODE_409_length_51145_cov_6.69894	NODE_409_length_51145_cov_6.69894_34	42939	43337	3979437	43339
NODE_425_length_50131_cov_15.9686	NODE_425_length_50131_cov_15.9686_27	35993	36592	4691470	35038
NODE_425_length_50131_cov_15.9686	NODE_425_length_50131_cov_15.9686_27	35993	36592	328842	35231
NODE_440_length_49114_cov_49.6648	NODE_440_length_49114_cov_49.6648_21	19882	21501	28700	20944
NODE_440_length_49114_cov_49.6648	NODE_440_length_49114_cov_49.6648_21	19882	21501	28700	20944
NODE_440_length_49114_cov_49.6648	NODE_440_length_49114_cov_49.6648_21	19882	21501	28700	20944
NODE_446_length_48854_cov_6.64411	NODE_446_length_48854_cov_6.64411_9	8506	8952	952822	6416
NODE_458_length_48327_cov_6.2038	NODE_458_length_48327_cov_6.2038_39	46304	47893	650710	45594
NODE_458_length_48327_cov_6.2038	NODE_458_length_48327_cov_6.2038_39	46304	47893	650710	45594
NODE_458_length_48327_cov_6.2038	NODE_458_length_48327_cov_6.2038_39	46304	47893	650710	45594
NODE_461_length_48279_cov_10.6107	NODE_461_length_48279_cov_10.6107_3	1032	1817	4691061	3071
NODE_493_length_46525_cov_47.1957	NODE_493_length_46525_cov_47.1957_27	41035	42213	741669	42015
NODE_493_length_46525_cov_47.1957	NODE_493_length_46525_cov_47.1957_27	41035	42213	741669	42015
NODE_543_length_43874_cov_5.13649	NODE_543_length_43874_cov_5.13649_31	20666	21631	338543	20218
NODE_556_length_43415_cov_116.708	NODE_556_length_43415_cov_116.708_13	19076	20362	2188939	19796
NODE_556_length_43415_cov_116.708	NODE_556_length_43415_cov_116.708_13	19076	20362	2188939	19796
NODE_556_length_43415_cov_116.708	NODE_556_length_43415_cov_116.708_11	17372	17614	2188939	19796
NODE_557_length_43398_cov_7.77284	NODE_557_length_43398_cov_7.77284_1	74	1282	3979292	1586
NODE_557_length_43398_cov_7.77284	NODE_557_length_43398_cov_7.77284_1	74	1282	3979292	1586
NODE_557_length_43398_cov_7.77284	NODE_557_length_43398_cov_7.77284_1	74	1282	886809	2776
NODE_557_length_43398_cov_7.77284	NODE_557_length_43398_cov_7.77284_1	74	1282	886809	2776
NODE_608_length_40955_cov_101.327	NODE_608_length_40955_cov_101.327_28	35702	36487	1332210	35280
NODE_608_length_40955_cov_101.327	NODE_608_length_40955_cov_101.327_28	35702	36487	70199	38098
NODE_611_length_40910_cov_7.31954	NODE_611_length_40910_cov_7.31954_53	22239	22460	472794	21367
