contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_40_length_96560_cov_11.0943	NODE_40_length_96560_cov_11.0943_79	84159	84749	159289	84359
NODE_40_length_96560_cov_11.0943	NODE_40_length_96560_cov_11.0943_80	85001	85450	159289	84359
NODE_40_length_96560_cov_11.0943	NODE_40_length_96560_cov_11.0943_79	84159	84749	2278821	84684
NODE_40_length_96560_cov_11.0943	NODE_40_length_96560_cov_11.0943_80	85001	85450	2278821	84684
NODE_40_length_96560_cov_11.0943	NODE_40_length_96560_cov_11.0943_79	84159	84749	2278821	85202
NODE_40_length_96560_cov_11.0943	NODE_40_length_96560_cov_11.0943_80	85001	85450	2278821	85202
NODE_108_length_57214_cov_24.8527	NODE_108_length_57214_cov_24.8527_46	42713	44416	3461311	44564
NODE_108_length_57214_cov_24.8527	NODE_108_length_57214_cov_24.8527_46	42713	44416	826525	45132
NODE_142_length_48389_cov_12.1709	NODE_142_length_48389_cov_12.1709_6	5135	5494	203104	5644
NODE_280_length_31675_cov_6.64459	NODE_280_length_31675_cov_6.64459_11	9771	11006	870520	9500
NODE_362_length_27143_cov_6.48449	NODE_362_length_27143_cov_6.48449_7	6366	6692	36764	6853
NODE_362_length_27143_cov_6.48449	NODE_362_length_27143_cov_6.48449_6	5851	6363	36764	6853
NODE_362_length_27143_cov_6.48449	NODE_362_length_27143_cov_6.48449_6	5851	6363	36764	6853
NODE_382_length_26338_cov_16.6269	NODE_382_length_26338_cov_16.6269_31	19454	20488	4564529	18259
NODE_382_length_26338_cov_16.6269	NODE_382_length_26338_cov_16.6269_31	19454	20488	4564529	18259
NODE_556_length_21635_cov_21.3808	NODE_556_length_21635_cov_21.3808_8	6401	7057	1035587	6553
NODE_556_length_21635_cov_21.3808	NODE_556_length_21635_cov_21.3808_8	6401	7057	1035587	6553
NODE_635_length_19928_cov_6.37247	NODE_635_length_19928_cov_6.37247_1	2	1141	4563246	1888
NODE_682_length_19015_cov_9.15575	NODE_682_length_19015_cov_9.15575_1	3	452	781290	580
NODE_699_length_18675_cov_44.344	NODE_699_length_18675_cov_44.344_8	14248	14643	162353	12143
NODE_699_length_18675_cov_44.344	NODE_699_length_18675_cov_44.344_8	14248	14643	162353	12143
NODE_699_length_18675_cov_44.344	NODE_699_length_18675_cov_44.344_8	14248	14643	2623518	13612
NODE_699_length_18675_cov_44.344	NODE_699_length_18675_cov_44.344_8	14248	14643	2623518	13612
NODE_703_length_18631_cov_12.0102	NODE_703_length_18631_cov_12.0102_6	5365	5805	2278549	5328
NODE_856_length_16592_cov_4.67431	NODE_856_length_16592_cov_4.67431_1	277	1401	389151	1439
NODE_856_length_16592_cov_4.67431	NODE_856_length_16592_cov_4.67431_1	277	1401	389151	1439
NODE_1118_length_14210_cov_4.90272	NODE_1118_length_14210_cov_4.90272_3	7051	7290	6097606	5262
NODE_1118_length_14210_cov_4.90272	NODE_1118_length_14210_cov_4.90272_3	7051	7290	2007688	5295
NODE_1224_length_13491_cov_10.8095	NODE_1224_length_13491_cov_10.8095_5	4284	4754	781290	6885
NODE_1242_length_13354_cov_30.2232	NODE_1242_length_13354_cov_30.2232_3	1086	1598	57837	1097
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_5	2817	3290	4565717	2319
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_7	3505	3729	4565717	2319
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_6	3368	3505	4565717	2319
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_5	2817	3290	4563672	2356
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_7	3505	3729	4563672	2356
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_6	3368	3505	4563672	2356
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_5	2817	3290	4102772	2920
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_7	3505	3729	4102772	2920
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_6	3368	3505	4102772	2920
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_5	2817	3290	4562882	4920
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_7	3505	3729	4562882	4920
NODE_1451_length_12193_cov_34.819	NODE_1451_length_12193_cov_34.819_6	3368	3505	4562882	4920
NODE_1475_length_12086_cov_2.70177	NODE_1475_length_12086_cov_2.70177_1	338	1120	182428	203
NODE_1506_length_11927_cov_13.4992	NODE_1506_length_11927_cov_13.4992_4	2276	3313	3461493	1187
NODE_1506_length_11927_cov_13.4992	NODE_1506_length_11927_cov_13.4992_4	2276	3313	3461493	1187
NODE_1574_length_11563_cov_30.2495	NODE_1574_length_11563_cov_30.2495_4	3778	4410	1520522	4150
NODE_1574_length_11563_cov_30.2495	NODE_1574_length_11563_cov_30.2495_4	3778	4410	1520522	4150
NODE_1900_length_10375_cov_15.456	NODE_1900_length_10375_cov_15.456_4	2523	2807	3461041	1204
NODE_1900_length_10375_cov_15.456	NODE_1900_length_10375_cov_15.456_4	2523	2807	6097491	1242
NODE_1900_length_10375_cov_15.456	NODE_1900_length_10375_cov_15.456_4	2523	2807	6097491	1777
NODE_1900_length_10375_cov_15.456	NODE_1900_length_10375_cov_15.456_4	2523	2807	161619	4786
NODE_1925_length_10318_cov_5.08964	NODE_1925_length_10318_cov_5.08964_4	5013	5600	3915390	3092
NODE_2063_length_9913_cov_12.4855	NODE_2063_length_9913_cov_12.4855_7	8456	9157	729403	7942
NODE_2063_length_9913_cov_12.4855	NODE_2063_length_9913_cov_12.4855_7	8456	9157	195002	9763
NODE_2285_length_9342_cov_6.17551	NODE_2285_length_9342_cov_6.17551_10	5804	6631	1315050	5521
