contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_717751_cov_56.6571	NODE_1_length_717751_cov_56.6571_187	220858	221556	473796	218827
NODE_1_length_717751_cov_56.6571	NODE_1_length_717751_cov_56.6571_187	220858	221556	130236	220419
NODE_1_length_717751_cov_56.6571	NODE_1_length_717751_cov_56.6571_377	429694	430104	1561884	428540
NODE_8_length_356421_cov_98.0827	NODE_8_length_356421_cov_98.0827_188	226474	226881	1038043	225031
NODE_8_length_356421_cov_98.0827	NODE_8_length_356421_cov_98.0827_188	226474	226881	1038043	225435
NODE_8_length_356421_cov_98.0827	NODE_8_length_356421_cov_98.0827_188	226474	226881	2065205	227236
NODE_9_length_341995_cov_15.5264	NODE_9_length_341995_cov_15.5264_297	327268	327717	3517024	327684
NODE_10_length_336393_cov_72.3471	NODE_10_length_336393_cov_72.3471_139	128832	129125	650646	131035
NODE_10_length_336393_cov_72.3471	NODE_10_length_336393_cov_72.3471_320	311746	312150	1043060	311435
NODE_12_length_326730_cov_18.8924	NODE_12_length_326730_cov_18.8924_102	116203	117039	68222	115406
NODE_12_length_326730_cov_18.8924	NODE_12_length_326730_cov_18.8924_102	116203	117039	117591	115880
NODE_27_length_204978_cov_24.2078	NODE_27_length_204978_cov_24.2078_201	188334	189488	1311933	187707
NODE_27_length_204978_cov_24.2078	NODE_27_length_204978_cov_24.2078_201	188334	189488	1311933	187707
NODE_43_length_151885_cov_53.8746	NODE_43_length_151885_cov_53.8746_145	148953	150149	878404	150526
NODE_43_length_151885_cov_53.8746	NODE_43_length_151885_cov_53.8746_145	148953	150149	878404	150526
NODE_43_length_151885_cov_53.8746	NODE_43_length_151885_cov_53.8746_145	148953	150149	184386	151470
NODE_43_length_151885_cov_53.8746	NODE_43_length_151885_cov_53.8746_145	148953	150149	184386	151470
NODE_61_length_138055_cov_52.4152	NODE_61_length_138055_cov_52.4152_31	47570	48262	878404	47544
NODE_86_length_109039_cov_39.2532	NODE_86_length_109039_cov_39.2532_20	27475	27693	313103	28177
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_6	5565	6041	647638	4356
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_7	6135	6488	647638	4356
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_6	5565	6041	647638	4412
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_7	6135	6488	647638	4412
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_12	11330	11611	4712152	9024
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_13	11608	12093	4712152	9426
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_13	11608	12093	4712152	9426
NODE_87_length_108368_cov_62.6105	NODE_87_length_108368_cov_62.6105_12	11330	11611	4712152	9426
NODE_112_length_92081_cov_31.7167	NODE_112_length_92081_cov_31.7167_15	14343	14783	2694216	14909
NODE_112_length_92081_cov_31.7167	NODE_112_length_92081_cov_31.7167_15	14343	14783	3778438	15175
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_39	41239	42378	47012	41104
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_39	41239	42378	47012	41104
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_40	42457	42918	47012	41104
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_39	41239	42378	96779	43101
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_39	41239	42378	96779	43101
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_40	42457	42918	96779	43101
NODE_136_length_80835_cov_13.5419	NODE_136_length_80835_cov_13.5419_40	42457	42918	671351	44566
NODE_142_length_79964_cov_11.7832	NODE_142_length_79964_cov_11.7832_51	42793	43167	5594578	42005
NODE_164_length_72367_cov_12.0162	NODE_164_length_72367_cov_12.0162_15	12483	14159	890564	12093
NODE_164_length_72367_cov_12.0162	NODE_164_length_72367_cov_12.0162_15	12483	14159	890564	12093
NODE_164_length_72367_cov_12.0162	NODE_164_length_72367_cov_12.0162_15	12483	14159	890564	12093
NODE_164_length_72367_cov_12.0162	NODE_164_length_72367_cov_12.0162_15	12483	14159	890564	12093
NODE_199_length_62864_cov_9.90704	NODE_199_length_62864_cov_9.90704_44	47148	47339	77887	49461
NODE_200_length_62730_cov_26.716	NODE_200_length_62730_cov_26.716_43	53070	54122	3516864	52402
NODE_200_length_62730_cov_26.716	NODE_200_length_62730_cov_26.716_43	53070	54122	802915	53021
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_52	44297	44647	2694124	43304
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_52	44297	44647	3861905	44181
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	3861905	44181
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	3861905	44181
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_52	44297	44647	2058798	45200
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	2058798	45200
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	2058798	45200
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_52	44297	44647	4712271	45988
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	4712271	45988
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	4712271	45988
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_52	44297	44647	4712271	46360
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	4712271	46360
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_54	45456	46646	4712271	46360
NODE_202_length_62280_cov_42.3109	NODE_202_length_62280_cov_42.3109_67	58371	59594	4712459	60259
