contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_11_length_215308_cov_74.5805	NODE_11_length_215308_cov_74.5805_68	83282	84205	3209281	83387
NODE_33_length_164761_cov_38.6908	NODE_33_length_164761_cov_38.6908_46	55442	56197	5318509	55462
NODE_33_length_164761_cov_38.6908	NODE_33_length_164761_cov_38.6908_91	106412	107386	5318509	106382
NODE_33_length_164761_cov_38.6908	NODE_33_length_164761_cov_38.6908_91	106412	107386	2461218	107031
NODE_33_length_164761_cov_38.6908	NODE_33_length_164761_cov_38.6908_91	106412	107386	2461218	107117
NODE_46_length_144746_cov_46.1714	NODE_46_length_144746_cov_46.1714_59	90046	91068	4210120	89776
NODE_46_length_144746_cov_46.1714	NODE_46_length_144746_cov_46.1714_59	90046	91068	2461218	90767
NODE_48_length_136160_cov_36.0328	NODE_48_length_136160_cov_36.0328_65	80193	80738	372239	78005
NODE_48_length_136160_cov_36.0328	NODE_48_length_136160_cov_36.0328_65	80193	80738	113240	78367
NODE_48_length_136160_cov_36.0328	NODE_48_length_136160_cov_36.0328_65	80193	80738	168712	78570
NODE_58_length_130253_cov_44.3488	NODE_58_length_130253_cov_44.3488_91	105221	106153	46808	104534
NODE_109_length_99013_cov_69.8796	NODE_109_length_99013_cov_69.8796_71	74577	75737	231829	74506
NODE_109_length_99013_cov_69.8796	NODE_109_length_99013_cov_69.8796_71	74577	75737	231829	74506
NODE_113_length_97923_cov_70.5452	NODE_113_length_97923_cov_70.5452_35	45859	46797	128604	45437
NODE_113_length_97923_cov_70.5452	NODE_113_length_97923_cov_70.5452_35	45859	46797	128604	45539
NODE_113_length_97923_cov_70.5452	NODE_113_length_97923_cov_70.5452_37	47526	48476	700220	49077
NODE_113_length_97923_cov_70.5452	NODE_113_length_97923_cov_70.5452_37	47526	48476	700220	50088
NODE_172_length_79024_cov_33.1432	NODE_172_length_79024_cov_33.1432_25	36187	37113	698712	35935
NODE_173_length_78545_cov_11.5918	NODE_173_length_78545_cov_11.5918_46	53440	54405	1569887	53466
NODE_173_length_78545_cov_11.5918	NODE_173_length_78545_cov_11.5918_66	72119	72652	3512036	72911
NODE_173_length_78545_cov_11.5918	NODE_173_length_78545_cov_11.5918_66	72119	72652	1744476	73372
NODE_234_length_65555_cov_76.2855	NODE_234_length_65555_cov_76.2855_49	48878	50137	3058374	50306
NODE_234_length_65555_cov_76.2855	NODE_234_length_65555_cov_76.2855_49	48878	50137	3058374	50306
NODE_234_length_65555_cov_76.2855	NODE_234_length_65555_cov_76.2855_49	48878	50137	6526827	50533
NODE_234_length_65555_cov_76.2855	NODE_234_length_65555_cov_76.2855_49	48878	50137	6526827	50533
NODE_281_length_58070_cov_11.7048	NODE_281_length_58070_cov_11.7048_1	3	842	307263	483
NODE_351_length_48542_cov_15.0568	NODE_351_length_48542_cov_15.0568_33	27647	28036	5682830	27059
NODE_394_length_45164_cov_11.9197	NODE_394_length_45164_cov_11.9197_30	30316	31272	1569887	30347
NODE_406_length_44374_cov_5.52156	NODE_406_length_44374_cov_5.52156_16	13731	17951	3634285	15416
NODE_427_length_43145_cov_71.6102	NODE_427_length_43145_cov_71.6102_5	4389	5300	2200230	5943
NODE_427_length_43145_cov_71.6102	NODE_427_length_43145_cov_71.6102_5	4389	5300	2200230	6174
NODE_427_length_43145_cov_71.6102	NODE_427_length_43145_cov_71.6102_5	4389	5300	201503	7033
NODE_491_length_39468_cov_13.9229	NODE_491_length_39468_cov_13.9229_16	13447	14673	1778065	15626
NODE_491_length_39468_cov_13.9229	NODE_491_length_39468_cov_13.9229_16	13447	14673	1778065	15626
NODE_519_length_38024_cov_8.17988	NODE_519_length_38024_cov_8.17988_15	27565	28524	3689838	25785
NODE_523_length_37870_cov_44.8328	NODE_523_length_37870_cov_44.8328_14	17569	17889	578920	15506
NODE_523_length_37870_cov_44.8328	NODE_523_length_37870_cov_44.8328_14	17569	17889	578920	15601
NODE_523_length_37870_cov_44.8328	NODE_523_length_37870_cov_44.8328_14	17569	17889	1035220	17155
NODE_584_length_35087_cov_11.9154	NODE_584_length_35087_cov_11.9154_15	14040	14639	3778448	11945
NODE_584_length_35087_cov_11.9154	NODE_584_length_35087_cov_11.9154_15	14040	14639	3778448	13698
NODE_614_length_33798_cov_6.10924	NODE_614_length_33798_cov_6.10924_10	6481	7452	5685528	5533
NODE_643_length_32519_cov_11.2339	NODE_643_length_32519_cov_11.2339_21	23116	24138	129150	23406
NODE_782_length_28395_cov_5.48394	NODE_782_length_28395_cov_5.48394_2	890	1555	6661139	1192
NODE_782_length_28395_cov_5.48394	NODE_782_length_28395_cov_5.48394_1	248	811	6661139	1192
NODE_782_length_28395_cov_5.48394	NODE_782_length_28395_cov_5.48394_2	890	1555	6661139	1192
NODE_782_length_28395_cov_5.48394	NODE_782_length_28395_cov_5.48394_1	248	811	6661139	1192
NODE_872_length_26396_cov_11.7016	NODE_872_length_26396_cov_11.7016_26	24153	25193	2189448	22728
