contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_98_length_14848_cov_28.4729	NODE_98_length_14848_cov_28.4729_2	3587	3904	234419	1901
NODE_98_length_14848_cov_28.4729	NODE_98_length_14848_cov_28.4729_2	3587	3904	234419	1920
NODE_98_length_14848_cov_28.4729	NODE_98_length_14848_cov_28.4729_2	3587	3904	672318	4582
NODE_98_length_14848_cov_28.4729	NODE_98_length_14848_cov_28.4729_2	3587	3904	672318	5060
NODE_106_length_14160_cov_19.1241	NODE_106_length_14160_cov_19.1241_1	3	323	311190	19
NODE_111_length_13679_cov_3.65546	NODE_111_length_13679_cov_3.65546_4	2603	3139	6063952	3270
NODE_111_length_13679_cov_3.65546	NODE_111_length_13679_cov_3.65546_3	2317	2538	6063952	3270
NODE_111_length_13679_cov_3.65546	NODE_111_length_13679_cov_3.65546_4	2603	3139	1328017	3937
NODE_111_length_13679_cov_3.65546	NODE_111_length_13679_cov_3.65546_3	2317	2538	1328017	3937
NODE_152_length_12259_cov_28.2947	NODE_152_length_12259_cov_28.2947_1	102	605	1255600	150
NODE_201_length_10827_cov_7.14324	NODE_201_length_10827_cov_7.14324_1	872	1291	711805	777
NODE_222_length_10397_cov_14.3437	NODE_222_length_10397_cov_14.3437_4	1202	2239	1210839	1621
NODE_222_length_10397_cov_14.3437	NODE_222_length_10397_cov_14.3437_4	1202	2239	1210839	1621
NODE_232_length_10197_cov_41.4553	NODE_232_length_10197_cov_41.4553_3	8983	10197	45911	8770
NODE_232_length_10197_cov_41.4553	NODE_232_length_10197_cov_41.4553_3	8983	10197	45911	8770
NODE_232_length_10197_cov_41.4553	NODE_232_length_10197_cov_41.4553_3	8983	10197	45911	8770
NODE_245_length_9933_cov_11.979	NODE_245_length_9933_cov_11.979_10	9594	9932	4965938	7710
NODE_245_length_9933_cov_11.979	NODE_245_length_9933_cov_11.979_10	9594	9932	4965938	9129
NODE_294_length_9332_cov_106.637	NODE_294_length_9332_cov_106.637_1	362	694	5744	914
NODE_294_length_9332_cov_106.637	NODE_294_length_9332_cov_106.637_1	362	694	2374595	1011
NODE_294_length_9332_cov_106.637	NODE_294_length_9332_cov_106.637_1	362	694	2872821	3009
NODE_314_length_9044_cov_80.1875	NODE_314_length_9044_cov_80.1875_2	3755	4654	243844	4342
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	202612	3247
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	202612	3398
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	3439642	3674
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	275669	4162
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	1799263	4523
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	5029892	5198
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	58722	5837
NODE_368_length_8267_cov_161.558	NODE_368_length_8267_cov_161.558_4	4669	5571	1431707	5905
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	2119915	5782
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	2119915	5782
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	2119915	5782
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	199783	7078
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	199783	7078
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	199783	7078
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	957148	7215
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	957148	7215
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	957148	7215
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	93844	7536
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	93844	7536
NODE_434_length_7608_cov_118.731	NODE_434_length_7608_cov_118.731_10	6948	7607	93844	7536
NODE_525_length_6912_cov_13.1366	NODE_525_length_6912_cov_13.1366_10	6060	6911	1210839	6719
NODE_525_length_6912_cov_13.1366	NODE_525_length_6912_cov_13.1366_10	6060	6911	1210839	6719
NODE_627_length_6297_cov_6.06552	NODE_627_length_6297_cov_6.06552_2	621	995	961756	814
NODE_701_length_5951_cov_225.843	NODE_701_length_5951_cov_225.843_2	145	780	2819240	1541
NODE_701_length_5951_cov_225.843	NODE_701_length_5951_cov_225.843_2	145	780	957126	2435
NODE_701_length_5951_cov_225.843	NODE_701_length_5951_cov_225.843_2	145	780	527379	2442
NODE_701_length_5951_cov_225.843	NODE_701_length_5951_cov_225.843_2	145	780	957126	2616
NODE_768_length_5701_cov_103.102	NODE_768_length_5701_cov_103.102_3	1128	2081	58722	217
NODE_768_length_5701_cov_103.102	NODE_768_length_5701_cov_103.102_3	1128	2081	520537	1661
NODE_768_length_5701_cov_103.102	NODE_768_length_5701_cov_103.102_3	1128	2081	65725	1830
NODE_768_length_5701_cov_103.102	NODE_768_length_5701_cov_103.102_3	1128	2081	835575	2597
NODE_819_length_5523_cov_3.81181	NODE_819_length_5523_cov_3.81181_1	569	1897	4406277	1761
NODE_819_length_5523_cov_3.81181	NODE_819_length_5523_cov_3.81181_1	569	1897	4406277	1761
NODE_843_length_5401_cov_5.25365	NODE_843_length_5401_cov_5.25365_2	4828	5400	187903	4942
NODE_1184_length_4507_cov_204.402	NODE_1184_length_4507_cov_204.402_1	131	1066	567781	433
NODE_1184_length_4507_cov_204.402	NODE_1184_length_4507_cov_204.402_1	131	1066	244261	665
NODE_1184_length_4507_cov_204.402	NODE_1184_length_4507_cov_204.402_1	131	1066	59952	1059
NODE_1184_length_4507_cov_204.402	NODE_1184_length_4507_cov_204.402_1	131	1066	57021	1261
NODE_1184_length_4507_cov_204.402	NODE_1184_length_4507_cov_204.402_1	131	1066	1277153	2205
NODE_1343_length_4213_cov_15.1705	NODE_1343_length_4213_cov_15.1705_3	2803	3384	322454	2882
NODE_1343_length_4213_cov_15.1705	NODE_1343_length_4213_cov_15.1705_3	2803	3384	322454	2882
NODE_1557_length_3851_cov_136.117	NODE_1557_length_3851_cov_136.117_3	2398	2613	281061	2580
NODE_1557_length_3851_cov_136.117	NODE_1557_length_3851_cov_136.117_3	2398	2613	5744	2767
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	2872831	549
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	180033	594
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	1278663	1394
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	258057	2040
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	29915	2127
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	112300	2281
NODE_1723_length_3619_cov_102.036	NODE_1723_length_3619_cov_102.036_4	2399	3274	1266949	3105
NODE_1801_length_3528_cov_2.75065	NODE_1801_length_3528_cov_2.75065_3	1824	2789	575463	3042
NODE_1801_length_3528_cov_2.75065	NODE_1801_length_3528_cov_2.75065_3	1824	2789	575463	3042
NODE_1801_length_3528_cov_2.75065	NODE_1801_length_3528_cov_2.75065_3	1824	2789	233251	3112
NODE_1801_length_3528_cov_2.75065	NODE_1801_length_3528_cov_2.75065_3	1824	2789	233251	3112
NODE_2112_length_3201_cov_3.65702	NODE_2112_length_3201_cov_3.65702_3	1659	2759	1680343	1947
NODE_2112_length_3201_cov_3.65702	NODE_2112_length_3201_cov_3.65702_3	1659	2759	1680343	1947
NODE_2817_length_2680_cov_18.0549	NODE_2817_length_2680_cov_18.0549_5	2502	2678	726985	2462
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	91484	8
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_3	2171	2515	91484	8
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	91484	8
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	91484	8
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	94829	150
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_3	2171	2515	94829	150
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	94829	150
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	94829	150
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	112300	525
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_3	2171	2515	112300	525
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	112300	525
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	112300	525
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	310625	1330
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_3	2171	2515	310625	1330
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	310625	1330
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	310625	1330
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	68314	1425
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_3	2171	2515	68314	1425
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	68314	1425
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	68314	1425
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	199783	1661
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_3	2171	2515	199783	1661
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	199783	1661
NODE_3129_length_2515_cov_54.7382	NODE_3129_length_2515_cov_54.7382_2	696	2000	199783	1661
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_2	715	1416	3593338	363
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_1	53	562	3593338	363
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_2	715	1416	3593338	438
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_1	53	562	3593338	438
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_2	715	1416	957127	717
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_1	53	562	957127	717
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_2	715	1416	957127	918
NODE_3264_length_2448_cov_11.4994	NODE_3264_length_2448_cov_11.4994_1	53	562	957127	918
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1051
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1051
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1051
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1051
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1220
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1220
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1220
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	1680738	1220
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	562094	2074
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	562094	2074
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	562094	2074
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	562094	2074
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2146
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2146
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2146
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2146
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2195
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2195
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2195
NODE_3618_length_2286_cov_144.152	NODE_3618_length_2286_cov_144.152_3	655	2223	3438114	2195
NODE_3719_length_2252_cov_25.0269	NODE_3719_length_2252_cov_25.0269_1	468	647	3031570	1306
NODE_3719_length_2252_cov_25.0269	NODE_3719_length_2252_cov_25.0269_1	468	647	838345	1332
NODE_3719_length_2252_cov_25.0269	NODE_3719_length_2252_cov_25.0269_1	468	647	3031570	1568
NODE_3815_length_2209_cov_2.89136	NODE_3815_length_2209_cov_2.89136_1	2	853	343363	1974
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	711816	369
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	711816	369
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	180247	377
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	180247	377
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	180247	729
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	180247	729
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	245186	1526
NODE_4464_length_1984_cov_49.9067	NODE_4464_length_1984_cov_49.9067_3	1452	1982	245186	1526
NODE_4854_length_1877_cov_137.461	NODE_4854_length_1877_cov_137.461_1	1	1734	2872781	90
NODE_4854_length_1877_cov_137.461	NODE_4854_length_1877_cov_137.461_1	1	1734	2872781	90
NODE_4854_length_1877_cov_137.461	NODE_4854_length_1877_cov_137.461_1	1	1734	2872781	90
NODE_4908_length_1859_cov_15.6901	NODE_4908_length_1859_cov_15.6901_2	488	949	1160972	1002
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_1	325	1215	64582	836
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_2	1688	1795	64582	836
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_1	325	1215	64582	916
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_2	1688	1795	64582	916
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_1	325	1215	394053	1245
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_2	1688	1795	394053	1245
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_1	325	1215	40862	1391
NODE_5153_length_1796_cov_58.722	NODE_5153_length_1796_cov_58.722_2	1688	1795	40862	1391
NODE_5214_length_1781_cov_3.72248	NODE_5214_length_1781_cov_3.72248_2	1297	1692	823838	1522
NODE_5912_length_1641_cov_146.424	NODE_5912_length_1641_cov_146.424_1	87	1478	6352092	1
NODE_5912_length_1641_cov_146.424	NODE_5912_length_1641_cov_146.424_1	87	1478	6352092	1
NODE_5912_length_1641_cov_146.424	NODE_5912_length_1641_cov_146.424_1	87	1478	6352092	1
NODE_5912_length_1641_cov_146.424	NODE_5912_length_1641_cov_146.424_1	87	1478	3152491	1412
NODE_5912_length_1641_cov_146.424	NODE_5912_length_1641_cov_146.424_1	87	1478	3152491	1412
NODE_5912_length_1641_cov_146.424	NODE_5912_length_1641_cov_146.424_1	87	1478	3152491	1412
NODE_6207_length_1587_cov_56.938	NODE_6207_length_1587_cov_56.938_2	935	1435	245186	483
NODE_6207_length_1587_cov_56.938	NODE_6207_length_1587_cov_56.938_1	528	857	245186	483
NODE_6282_length_1571_cov_4.40501	NODE_6282_length_1571_cov_4.40501_1	54	653	30061	98
NODE_6334_length_1562_cov_36.8003	NODE_6334_length_1562_cov_36.8003_2	216	935	80841	40
NODE_6334_length_1562_cov_36.8003	NODE_6334_length_1562_cov_36.8003_2	216	935	80841	102
NODE_6334_length_1562_cov_36.8003	NODE_6334_length_1562_cov_36.8003_2	216	935	550279	148
NODE_6634_length_1509_cov_3.45117	NODE_6634_length_1509_cov_3.45117_1	91	711	14166	106
NODE_6898_length_1466_cov_20.0035	NODE_6898_length_1466_cov_20.0035_1	136	1368	74200	1324
NODE_6898_length_1466_cov_20.0035	NODE_6898_length_1466_cov_20.0035_1	136	1368	74200	1324
NODE_6939_length_1459_cov_52.6417	NODE_6939_length_1459_cov_52.6417_2	265	1176	1431707	285
NODE_6946_length_1458_cov_43.9359	NODE_6946_length_1458_cov_43.9359_1	21	911	243844	60
NODE_6946_length_1458_cov_43.9359	NODE_6946_length_1458_cov_43.9359_1	21	911	29553	775
NODE_6946_length_1458_cov_43.9359	NODE_6946_length_1458_cov_43.9359_1	21	911	58722	885
NODE_6946_length_1458_cov_43.9359	NODE_6946_length_1458_cov_43.9359_1	21	911	520537	1135
NODE_7009_length_1449_cov_39.5732	NODE_7009_length_1449_cov_39.5732_3	851	1267	1187962	115
NODE_7009_length_1449_cov_39.5732	NODE_7009_length_1449_cov_39.5732_2	365	820	1187962	115
NODE_7009_length_1449_cov_39.5732	NODE_7009_length_1449_cov_39.5732_2	365	820	1187962	115
NODE_7009_length_1449_cov_39.5732	NODE_7009_length_1449_cov_39.5732_3	851	1267	112300	123
NODE_7009_length_1449_cov_39.5732	NODE_7009_length_1449_cov_39.5732_2	365	820	112300	123
NODE_7009_length_1449_cov_39.5732	NODE_7009_length_1449_cov_39.5732_2	365	820	112300	123
