contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_98_length_103059_cov_5.29111	NODE_98_length_103059_cov_5.29111_81	94480	94674	6339615	95541
NODE_134_length_80933_cov_24.6889	NODE_134_length_80933_cov_24.6889_53	47331	47804	370090	47784
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	588913	70876
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	588913	70876
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	71429
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	71429
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	71666
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	71666
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	426403	71687
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	426403	71687
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	71881
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	71881
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	72219
NODE_138_length_79766_cov_11.006	NODE_138_length_79766_cov_11.006_48	69789	70976	231237	72219
NODE_215_length_57151_cov_9.27293	NODE_215_length_57151_cov_9.27293_15	11906	13099	576637	13589
NODE_215_length_57151_cov_9.27293	NODE_215_length_57151_cov_9.27293_15	11906	13099	576637	13589
NODE_215_length_57151_cov_9.27293	NODE_215_length_57151_cov_9.27293_15	11906	13099	371341	13741
NODE_215_length_57151_cov_9.27293	NODE_215_length_57151_cov_9.27293_15	11906	13099	371341	13741
NODE_239_length_52548_cov_21.8484	NODE_239_length_52548_cov_21.8484_19	20417	20902	793511	18819
