contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_80	73529	75094	518309	72793
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_80	73529	75094	3587092	73483
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_80	73529	75094	4075	73800
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_80	73529	75094	2359291	74015
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_80	73529	75094	12761	74328
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_80	73529	75094	1366386	74932
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	32316	252824
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	1202529	253491
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	1366386	254006
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	1366386	254033
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	46399	254986
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	2359291	255079
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	2359291	255141
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	191975	255671
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	1202391	255936
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	183407	256305
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_268	253951	255522	1627437	256396
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	43330	274276
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	24995	274779
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	411503	274816
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	3587092	275058
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	54544	276242
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	51349	276405
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	89616	276517
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	4965260	276623
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	4965260	276763
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	73054	276769
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	123262	277357
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	72795	277540
NODE_1_length_300227_cov_99.2326	NODE_1_length_300227_cov_99.2326_301	275359	276936	89596	277925
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_33	21594	22811	394006	20665
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_33	21594	22811	394006	20665
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_33	21594	22811	1106939	20678
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_33	21594	22811	1106939	20678
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_175	148078	149313	4959637	148369
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_175	148078	149313	4959637	148369
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_175	148078	149313	212290	148971
NODE_4_length_209353_cov_16.5304	NODE_4_length_209353_cov_16.5304_175	148078	149313	212290	148971
NODE_22_length_61293_cov_6.83533	NODE_22_length_61293_cov_6.83533_6	5722	7023	1653456	5861
NODE_22_length_61293_cov_6.83533	NODE_22_length_61293_cov_6.83533_6	5722	7023	1653456	5861
NODE_22_length_61293_cov_6.83533	NODE_22_length_61293_cov_6.83533_48	52425	54059	2835111	52824
NODE_22_length_61293_cov_6.83533	NODE_22_length_61293_cov_6.83533_48	52425	54059	1366229	54202
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	219198	239
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	219198	239
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	394288	1112
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	394288	1112
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	45830	1169
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	45830	1169
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	666419	2066
NODE_25_length_59244_cov_62.1087	NODE_25_length_59244_cov_62.1087_1	3	1592	666419	2066
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	2124670	47087
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	2124670	47087
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	41668	47144
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	41668	47144
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	726947	47208
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	726947	47208
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	726947	47335
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	726947	47335
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	4077503	47459
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	4077503	47459
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	43202	47554
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	43202	47554
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	1366111	47652
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	1366111	47652
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	286591	48510
NODE_36_length_51156_cov_15.0056	NODE_36_length_51156_cov_15.0056_33	47221	48438	286591	48510
NODE_47_length_46585_cov_8.36415	NODE_47_length_46585_cov_8.36415_42	45773	46585	4959453	45738
NODE_47_length_46585_cov_8.36415	NODE_47_length_46585_cov_8.36415_42	45773	46585	1654493	46075
NODE_47_length_46585_cov_8.36415	NODE_47_length_46585_cov_8.36415_42	45773	46585	1654493	46141
NODE_47_length_46585_cov_8.36415	NODE_47_length_46585_cov_8.36415_42	45773	46585	1654493	46144
NODE_47_length_46585_cov_8.36415	NODE_47_length_46585_cov_8.36415_42	45773	46585	1366639	46277
NODE_47_length_46585_cov_8.36415	NODE_47_length_46585_cov_8.36415_42	45773	46585	1366639	46393
NODE_51_length_44160_cov_6.76758	NODE_51_length_44160_cov_6.76758_20	13399	14967	4956594	13714
NODE_51_length_44160_cov_6.76758	NODE_51_length_44160_cov_6.76758_20	13399	14967	2097455	14765
NODE_51_length_44160_cov_6.76758	NODE_51_length_44160_cov_6.76758_25	16501	18069	2831761	16349
NODE_51_length_44160_cov_6.76758	NODE_51_length_44160_cov_6.76758_25	16501	18069	4959800	16832
NODE_51_length_44160_cov_6.76758	NODE_51_length_44160_cov_6.76758_40	36007	37575	4956594	36070
NODE_51_length_44160_cov_6.76758	NODE_51_length_44160_cov_6.76758_46	41994	43562	2831761	42034
NODE_69_length_37242_cov_6.73843	NODE_69_length_37242_cov_6.73843_26	24892	26478	2097455	26103
NODE_69_length_37242_cov_6.73843	NODE_69_length_37242_cov_6.73843_26	24892	26478	2835111	26205
NODE_70_length_36839_cov_8.94661	NODE_70_length_36839_cov_8.94661_17	8918	10111	2832113	9064
