contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_80	79899	80996	4802809	80995
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_80	79899	80996	4802809	80995
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_81	80996	81418	4802809	80995
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_80	79899	80996	3608578	81224
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_80	79899	80996	3608578	81224
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_81	80996	81418	3608578	81224
NODE_30_length_219655_cov_5.17154	NODE_30_length_219655_cov_5.17154_86	86604	87893	4801397	88179
NODE_34_length_207038_cov_6.54745	NODE_34_length_207038_cov_6.54745_108	107326	107817	4801659	108479
NODE_39_length_198937_cov_12.5206	NODE_39_length_198937_cov_12.5206_103	127513	128361	1014326	129439
NODE_52_length_183397_cov_13.3731	NODE_52_length_183397_cov_13.3731_57	61376	62371	1210244	61357
NODE_52_length_183397_cov_13.3731	NODE_52_length_183397_cov_13.3731_56	60402	61361	1210244	61357
NODE_52_length_183397_cov_13.3731	NODE_52_length_183397_cov_13.3731_58	62386	63441	1210244	61357
NODE_52_length_183397_cov_13.3731	NODE_52_length_183397_cov_13.3731_57	61376	62371	1210244	61755
NODE_52_length_183397_cov_13.3731	NODE_52_length_183397_cov_13.3731_56	60402	61361	1210244	61755
NODE_52_length_183397_cov_13.3731	NODE_52_length_183397_cov_13.3731_58	62386	63441	1210244	61755
NODE_63_length_174487_cov_53.5125	NODE_63_length_174487_cov_53.5125_1	3	326	2737215	264
NODE_63_length_174487_cov_53.5125	NODE_63_length_174487_cov_53.5125_1	3	326	2737215	264
NODE_69_length_169842_cov_27.2295	NODE_69_length_169842_cov_27.2295_63	71063	71896	46822	69356
NODE_69_length_169842_cov_27.2295	NODE_69_length_169842_cov_27.2295_62	70604	71050	46822	69356
NODE_88_length_155241_cov_74.8359	NODE_88_length_155241_cov_74.8359_55	50469	51635	1341903	49583
NODE_88_length_155241_cov_74.8359	NODE_88_length_155241_cov_74.8359_55	50469	51635	1341903	49583
NODE_88_length_155241_cov_74.8359	NODE_88_length_155241_cov_74.8359_55	50469	51635	1173216	50377
NODE_88_length_155241_cov_74.8359	NODE_88_length_155241_cov_74.8359_55	50469	51635	1173216	50377
NODE_103_length_144164_cov_39.6374	NODE_103_length_144164_cov_39.6374_58	71562	72551	1212931	73663
NODE_103_length_144164_cov_39.6374	NODE_103_length_144164_cov_39.6374_77	89781	91301	6236823	92204
NODE_103_length_144164_cov_39.6374	NODE_103_length_144164_cov_39.6374_77	89781	91301	6236823	92204
NODE_110_length_139536_cov_8.16524	NODE_110_length_139536_cov_8.16524_17	28096	29193	3537106	29301
NODE_110_length_139536_cov_8.16524	NODE_110_length_139536_cov_8.16524_17	28096	29193	3537106	29301
NODE_110_length_139536_cov_8.16524	NODE_110_length_139536_cov_8.16524_18	29193	29615	3537106	29301
NODE_110_length_139536_cov_8.16524	NODE_110_length_139536_cov_8.16524_17	28096	29193	3608578	29897
NODE_110_length_139536_cov_8.16524	NODE_110_length_139536_cov_8.16524_17	28096	29193	3608578	29897
NODE_110_length_139536_cov_8.16524	NODE_110_length_139536_cov_8.16524_18	29193	29615	3608578	29897
NODE_117_length_134903_cov_90.2203	NODE_117_length_134903_cov_90.2203_70	74199	76184	526652	75917
NODE_120_length_133346_cov_15.0854	NODE_120_length_133346_cov_15.0854_4	3498	3842	2325357	6106
NODE_120_length_133346_cov_15.0854	NODE_120_length_133346_cov_15.0854_4	3498	3842	2325357	6106
NODE_133_length_128362_cov_31.5113	NODE_133_length_128362_cov_31.5113_2	148	1386	2205934	2367
NODE_146_length_122020_cov_48.3286	NODE_146_length_122020_cov_48.3286_49	57581	58594	3603343	58598
NODE_146_length_122020_cov_48.3286	NODE_146_length_122020_cov_48.3286_69	86221	87114	329882	84776
NODE_146_length_122020_cov_48.3286	NODE_146_length_122020_cov_48.3286_69	86221	87114	343970	84873
NODE_146_length_122020_cov_48.3286	NODE_146_length_122020_cov_48.3286_69	86221	87114	303052	88643
NODE_176_length_114449_cov_17.5015	NODE_176_length_114449_cov_17.5015_73	79131	79289	2325055	77191
NODE_176_length_114449_cov_17.5015	NODE_176_length_114449_cov_17.5015_74	79316	80260	2737205	80014
NODE_176_length_114449_cov_17.5015	NODE_176_length_114449_cov_17.5015_73	79131	79289	2737205	80014
NODE_176_length_114449_cov_17.5015	NODE_176_length_114449_cov_17.5015_74	79316	80260	2737205	80014
NODE_184_length_110320_cov_9.24629	NODE_184_length_110320_cov_9.24629_56	58855	60165	875057	60414
NODE_184_length_110320_cov_9.24629	NODE_184_length_110320_cov_9.24629_56	58855	60165	875057	60414
