contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_2_length_574147_cov_31.6015	NODE_2_length_574147_cov_31.6015_542	572086	572688	111521	570287
NODE_2_length_574147_cov_31.6015	NODE_2_length_574147_cov_31.6015_543	572682	572870	111521	570287
NODE_42_length_187360_cov_5.81605	NODE_42_length_187360_cov_5.81605_32	33075	33308	1589319	32573
NODE_68_length_148035_cov_6.16344	NODE_68_length_148035_cov_6.16344_16	15654	16466	127931	16949
NODE_68_length_148035_cov_6.16344	NODE_68_length_148035_cov_6.16344_16	15654	16466	953040	17032
NODE_89_length_127580_cov_5.79918	NODE_89_length_127580_cov_5.79918_82	115634	116521	6337454	115279
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	4997443	66167
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	4997443	66167
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	4997443	66167
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	4997995	68667
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	4997995	68667
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	4997995	68667
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	1253276	69042
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	1253276	69042
NODE_107_length_113171_cov_6.93971	NODE_107_length_113171_cov_6.93971_62	66880	68292	1253276	69042
NODE_122_length_104133_cov_17.6961	NODE_122_length_104133_cov_17.6961_32	31514	31801	2856814	33621
NODE_227_length_76355_cov_12.6766	NODE_227_length_76355_cov_12.6766_47	46598	47110	4767830	44722
NODE_242_length_74154_cov_6.83	NODE_242_length_74154_cov_6.83_42	44935	46020	1760586	44026
NODE_242_length_74154_cov_6.83	NODE_242_length_74154_cov_6.83_42	44935	46020	304670	44187
NODE_242_length_74154_cov_6.83	NODE_242_length_74154_cov_6.83_42	44935	46020	2707942	46049
NODE_273_length_69932_cov_15.9416	NODE_273_length_69932_cov_15.9416_55	53689	54846	953921	52545
NODE_273_length_69932_cov_15.9416	NODE_273_length_69932_cov_15.9416_55	53689	54846	953921	52545
NODE_273_length_69932_cov_15.9416	NODE_273_length_69932_cov_15.9416_55	53689	54846	650840	52961
NODE_273_length_69932_cov_15.9416	NODE_273_length_69932_cov_15.9416_55	53689	54846	650840	52961
NODE_307_length_65400_cov_8.67056	NODE_307_length_65400_cov_8.67056_19	20974	21879	2190253	20971
NODE_316_length_64685_cov_36.6658	NODE_316_length_64685_cov_36.6658_16	19517	19861	2856704	22089
NODE_316_length_64685_cov_36.6658	NODE_316_length_64685_cov_36.6658_20	22223	22681	2856704	22089
NODE_331_length_62102_cov_5.09511	NODE_331_length_62102_cov_5.09511_21	25531	26412	1588722	23846
NODE_343_length_60506_cov_6.68012	NODE_343_length_60506_cov_6.68012_23	27443	28264	2190253	27688
NODE_426_length_51268_cov_4.10611	NODE_426_length_51268_cov_4.10611_42	48297	49010	6337474	50812
NODE_436_length_50409_cov_6.25418	NODE_436_length_50409_cov_6.25418_12	13429	13968	2054426	13792
NODE_521_length_44800_cov_11.4761	NODE_521_length_44800_cov_11.4761_9	11475	12608	59547	12975
NODE_521_length_44800_cov_11.4761	NODE_521_length_44800_cov_11.4761_9	11475	12608	59547	12975
NODE_526_length_44629_cov_5.31211	NODE_526_length_44629_cov_5.31211_4	2456	2770	647835	5188
NODE_564_length_42247_cov_5.4397	NODE_564_length_42247_cov_5.4397_3	4787	5704	6337441	4708
NODE_570_length_42106_cov_10.7744	NODE_570_length_42106_cov_10.7744_28	32241	33014	4997460	34313
NODE_570_length_42106_cov_10.7744	NODE_570_length_42106_cov_10.7744_27	31813	32235	4997460	34313
NODE_571_length_42049_cov_52.5701	NODE_571_length_42049_cov_52.5701_29	34946	35797	112768	33254
NODE_577_length_41879_cov_71.2885	NODE_577_length_41879_cov_71.2885_62	39772	40950	2009839	41531
NODE_577_length_41879_cov_71.2885	NODE_577_length_41879_cov_71.2885_62	39772	40950	2009839	41531
NODE_801_length_33687_cov_11.797	NODE_801_length_33687_cov_11.797_18	20188	21327	744259	18944
NODE_801_length_33687_cov_11.797	NODE_801_length_33687_cov_11.797_18	20188	21327	744259	18944
NODE_845_length_32048_cov_3.88582	NODE_845_length_32048_cov_3.88582_6	5281	6144	4095881	4816
NODE_845_length_32048_cov_3.88582	NODE_845_length_32048_cov_3.88582_6	5281	6144	4095881	4816
NODE_900_length_30365_cov_4.49753	NODE_900_length_30365_cov_4.49753_41	28470	29645	1672350	27577
NODE_963_length_28761_cov_6.96161	NODE_963_length_28761_cov_6.96161_32	28127	28645	3304836	28148
NODE_1100_length_25748_cov_4.33647	NODE_1100_length_25748_cov_4.33647_17	14862	15383	171502	14465
NODE_1100_length_25748_cov_4.33647	NODE_1100_length_25748_cov_4.33647_17	14862	15383	1081824	14709
NODE_1220_length_23843_cov_4.25189	NODE_1220_length_23843_cov_4.25189_17	17001	17999	247652	18123
NODE_1220_length_23843_cov_4.25189	NODE_1220_length_23843_cov_4.25189_17	17001	17999	136827	18447
NODE_1355_length_22047_cov_3.68707	NODE_1355_length_22047_cov_3.68707_19	20805	22046	6337459	20295
NODE_1841_length_16878_cov_5.2814	NODE_1841_length_16878_cov_5.2814_3	4598	5059	198738	4570
