contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_5_length_171260_cov_18.3772	NODE_5_length_171260_cov_18.3772_151	152069	153622	49907	152009
NODE_21_length_94122_cov_5.24354	NODE_21_length_94122_cov_5.24354_91	71676	72131	6102323	74311
NODE_26_length_83325_cov_18.5038	NODE_26_length_83325_cov_18.5038_67	81000	81248	269382	82308
NODE_26_length_83325_cov_18.5038	NODE_26_length_83325_cov_18.5038_67	81000	81248	269382	82308
NODE_54_length_59899_cov_18.4015	NODE_54_length_59899_cov_18.4015_38	43694	44626	117939	42477
NODE_66_length_55532_cov_12.015	NODE_66_length_55532_cov_12.015_49	47094	48797	826525	46157
NODE_66_length_55532_cov_12.015	NODE_66_length_55532_cov_12.015_49	47094	48797	826525	46343
NODE_69_length_55054_cov_5.98575	NODE_69_length_55054_cov_5.98575_44	54030	54365	2628967	54577
NODE_207_length_36289_cov_7.06201	NODE_207_length_36289_cov_7.06201_33	34264	35541	4572018	34284
NODE_207_length_36289_cov_7.06201	NODE_207_length_36289_cov_7.06201_33	34264	35541	4572018	34284
NODE_207_length_36289_cov_7.06201	NODE_207_length_36289_cov_7.06201_33	34264	35541	4572018	34284
NODE_324_length_29371_cov_4.68659	NODE_324_length_29371_cov_4.68659_30	29028	29369	167385	27603
NODE_324_length_29371_cov_4.68659	NODE_324_length_29371_cov_4.68659_30	29028	29369	125569	29038
NODE_389_length_27405_cov_18.8156	NODE_389_length_27405_cov_18.8156_4	3376	4719	109702	5371
NODE_389_length_27405_cov_18.8156	NODE_389_length_27405_cov_18.8156_4	3376	4719	3918432	5961
NODE_403_length_26763_cov_20.7312	NODE_403_length_26763_cov_20.7312_32	21914	22588	453550	21791
NODE_403_length_26763_cov_20.7312	NODE_403_length_26763_cov_20.7312_32	21914	22588	114218	22047
NODE_403_length_26763_cov_20.7312	NODE_403_length_26763_cov_20.7312_32	21914	22588	521554	22471
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_10	8754	9281	4993028	8213
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_9	8332	8757	4993028	8213
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_10	8754	9281	112300	9015
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_9	8332	8757	112300	9015
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_10	8754	9281	277029	9239
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_9	8332	8757	277029	9239
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_10	8754	9281	204613	9707
NODE_405_length_26702_cov_12.3836	NODE_405_length_26702_cov_12.3836_9	8332	8757	204613	9707
