contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	60437	226
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	60437	226
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	60437	226
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	99689	241
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	99689	241
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	99689	241
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	508291	364
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	508291	364
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	508291	364
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	28853	2305
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_4	2565	3341	28853	2305
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	28853	2305
NODE_52_length_19346_cov_63.8655	NODE_52_length_19346_cov_63.8655_3	1090	2394	28853	2305
NODE_79_length_16446_cov_5.67549	NODE_79_length_16446_cov_5.67549_8	11143	11460	1995247	10660
NODE_79_length_16446_cov_5.67549	NODE_79_length_16446_cov_5.67549_8	11143	11460	1995247	10791
NODE_102_length_14166_cov_50.4392	NODE_102_length_14166_cov_50.4392_12	10801	11031	4445132	9236
NODE_102_length_14166_cov_50.4392	NODE_102_length_14166_cov_50.4392_12	10801	11031	327107	11436
NODE_144_length_11808_cov_286.314	NODE_144_length_11808_cov_286.314_12	8297	8488	2425007	6329
NODE_144_length_11808_cov_286.314	NODE_144_length_11808_cov_286.314_12	8297	8488	2425007	6497
NODE_144_length_11808_cov_286.314	NODE_144_length_11808_cov_286.314_12	8297	8488	1995146	8308
NODE_144_length_11808_cov_286.314	NODE_144_length_11808_cov_286.314_12	8297	8488	626246	10462
NODE_144_length_11808_cov_286.314	NODE_144_length_11808_cov_286.314_12	8297	8488	71864	10761
NODE_144_length_11808_cov_286.314	NODE_144_length_11808_cov_286.314_12	8297	8488	71864	10867
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	72296	309
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	72296	309
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	72296	309
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	5984392	827
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	5984392	827
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	5984392	827
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	181025	1718
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	181025	1718
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	181025	1718
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	1298259	1844
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	1298259	1844
NODE_260_length_8639_cov_269.598	NODE_260_length_8639_cov_269.598_1	2	973	1298259	1844
NODE_295_length_8225_cov_115.93	NODE_295_length_8225_cov_115.93_2	1534	2508	1065465	2849
NODE_295_length_8225_cov_115.93	NODE_295_length_8225_cov_115.93_9	7091	8005	4445128	5799
NODE_295_length_8225_cov_115.93	NODE_295_length_8225_cov_115.93_9	7091	8005	69297	7284
