contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_247699_cov_10.6112	NODE_1_length_247699_cov_10.6112_1	3	1325	781610	41
NODE_1_length_247699_cov_10.6112	NODE_1_length_247699_cov_10.6112_1	3	1325	4154381	193
NODE_1_length_247699_cov_10.6112	NODE_1_length_247699_cov_10.6112_22	19170	20714	984843	19123
NODE_1_length_247699_cov_10.6112	NODE_1_length_247699_cov_10.6112_22	19170	20714	5173170	20455
NODE_1_length_247699_cov_10.6112	NODE_1_length_247699_cov_10.6112_230	228762	230303	2141100	228968
NODE_1_length_247699_cov_10.6112	NODE_1_length_247699_cov_10.6112_230	228762	230303	195758	230769
NODE_2_length_133912_cov_46.8247	NODE_2_length_133912_cov_46.8247_27	34384	34914	2353182	32385
NODE_8_length_79225_cov_54.3839	NODE_8_length_79225_cov_54.3839_46	48045	48851	2822313	47093
NODE_8_length_79225_cov_54.3839	NODE_8_length_79225_cov_54.3839_46	48045	48851	2954143	48399
NODE_9_length_77269_cov_10.2729	NODE_9_length_77269_cov_10.2729_1	3	467	777934	220
NODE_10_length_74643_cov_10.6251	NODE_10_length_74643_cov_10.6251_63	74233	74643	777934	74100
NODE_10_length_74643_cov_10.6251	NODE_10_length_74643_cov_10.6251_63	74233	74643	2141100	74271
NODE_15_length_66509_cov_11.0003	NODE_15_length_66509_cov_11.0003_25	15481	17073	4154060	15512
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2952040	19327
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2952040	19327
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2401796	19411
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2401796	19411
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2401796	19487
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2401796	19487
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2952075	19809
NODE_63_length_32970_cov_18.695	NODE_63_length_32970_cov_18.695_23	19137	20258	2952075	19809
NODE_99_length_27204_cov_10.4558	NODE_99_length_27204_cov_10.4558_9	4558	6096	777934	4471
NODE_178_length_19840_cov_60.7167	NODE_178_length_19840_cov_60.7167_1	3	548	5174069	135
NODE_178_length_19840_cov_60.7167	NODE_178_length_19840_cov_60.7167_1	3	548	180296	2144
NODE_178_length_19840_cov_60.7167	NODE_178_length_19840_cov_60.7167_1	3	548	420689	2372
NODE_178_length_19840_cov_60.7167	NODE_178_length_19840_cov_60.7167_23	19293	19838	531217	17300
NODE_178_length_19840_cov_60.7167	NODE_178_length_19840_cov_60.7167_23	19293	19838	464660	17657
NODE_189_length_19216_cov_25.7773	NODE_189_length_19216_cov_25.7773_1	330	959	4154179	9
NODE_189_length_19216_cov_25.7773	NODE_189_length_19216_cov_25.7773_1	330	959	4154179	140
NODE_189_length_19216_cov_25.7773	NODE_189_length_19216_cov_25.7773_1	330	959	4521458	1027
NODE_272_length_15533_cov_6.99832	NODE_272_length_15533_cov_6.99832_1	2	400	17381	661
NODE_272_length_15533_cov_6.99832	NODE_272_length_15533_cov_6.99832_1	2	400	407526	751
NODE_272_length_15533_cov_6.99832	NODE_272_length_15533_cov_6.99832_1	2	400	211998	819
NODE_272_length_15533_cov_6.99832	NODE_272_length_15533_cov_6.99832_1	2	400	211998	898
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_1	68	1003	3647106	530
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_1	68	1003	3647106	530
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_1	68	1003	2952075	1087
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_1	68	1003	2952075	1087
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	2401796	7172
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	2401796	7172
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	2952434	7472
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	2952434	7472
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	2952040	7623
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	2952040	7623
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	6417012	8253
NODE_297_length_14943_cov_19.5336	NODE_297_length_14943_cov_19.5336_7	7162	8319	6417012	8253
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	3647111	1484
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	3647111	1484
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	3647111	1570
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	3647111	1570
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	3647111	2045
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	3647111	2045
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	6417012	2066
NODE_324_length_14334_cov_18.733	NODE_324_length_14334_cov_18.733_3	1160	2416	6417012	2066
NODE_357_length_13183_cov_9.22959	NODE_357_length_13183_cov_9.22959_1	2	1378	781610	208
NODE_565_length_10294_cov_8.15607	NODE_565_length_10294_cov_8.15607_6	5487	5810	6417423	5730
NODE_806_length_8211_cov_27.6091	NODE_806_length_8211_cov_27.6091_12	7628	8209	2520333	6187
NODE_806_length_8211_cov_27.6091	NODE_806_length_8211_cov_27.6091_12	7628	8209	2520333	6187
NODE_806_length_8211_cov_27.6091	NODE_806_length_8211_cov_27.6091_12	7628	8209	4154017	7645
NODE_806_length_8211_cov_27.6091	NODE_806_length_8211_cov_27.6091_12	7628	8209	4154017	7645
NODE_822_length_8135_cov_25.2152	NODE_822_length_8135_cov_25.2152_1	3	185	2952258	271
NODE_822_length_8135_cov_25.2152	NODE_822_length_8135_cov_25.2152_1	3	185	679584	2316
NODE_822_length_8135_cov_25.2152	NODE_822_length_8135_cov_25.2152_1	3	185	679584	2523
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	1700311	273
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	1700311	273
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_1	3	341	1700311	273
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	393972	519
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	393972	519
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_1	3	341	393972	519
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	6416787	1383
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	6416787	1383
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_1	3	341	6416787	1383
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	1689754	1988
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_3	763	1821	1689754	1988
NODE_830_length_8087_cov_26.2794	NODE_830_length_8087_cov_26.2794_1	3	341	1689754	1988
NODE_1078_length_6839_cov_19.2246	NODE_1078_length_6839_cov_19.2246_7	6092	6769	2952576	6636
NODE_1435_length_5485_cov_19.1385	NODE_1435_length_5485_cov_19.1385_3	379	1728	984806	1283
NODE_1435_length_5485_cov_19.1385	NODE_1435_length_5485_cov_19.1385_3	379	1728	984806	1322
NODE_1435_length_5485_cov_19.1385	NODE_1435_length_5485_cov_19.1385_3	379	1728	984806	1632
NODE_1543_length_5247_cov_10.7991	NODE_1543_length_5247_cov_10.7991_2	636	1418	1447014	220
NODE_1543_length_5247_cov_10.7991	NODE_1543_length_5247_cov_10.7991_2	636	1418	1447014	220
NODE_1543_length_5247_cov_10.7991	NODE_1543_length_5247_cov_10.7991_3	1520	2086	1447014	220
NODE_1543_length_5247_cov_10.7991	NODE_1543_length_5247_cov_10.7991_3	1520	2086	1729064	4207
NODE_1611_length_5146_cov_45.0892	NODE_1611_length_5146_cov_45.0892_3	3607	4743	420689	4746
NODE_1611_length_5146_cov_45.0892	NODE_1611_length_5146_cov_45.0892_3	3607	4743	420689	4746
NODE_1741_length_4907_cov_21.8967	NODE_1741_length_4907_cov_21.8967_3	2685	4028	2793474	3911
NODE_1741_length_4907_cov_21.8967	NODE_1741_length_4907_cov_21.8967_3	2685	4028	109146	4607
NODE_1888_length_4677_cov_8.29122	NODE_1888_length_4677_cov_8.29122_2	460	915	1729365	2232
NODE_1964_length_4542_cov_16.0934	NODE_1964_length_4542_cov_16.0934_7	3508	4110	3647106	3504
NODE_1964_length_4542_cov_16.0934	NODE_1964_length_4542_cov_16.0934_7	3508	4110	2952434	4065
NODE_2047_length_4412_cov_17.2245	NODE_2047_length_4412_cov_17.2245_3	3233	4291	4154025	4200
NODE_2220_length_4189_cov_43.8403	NODE_2220_length_4189_cov_43.8403_2	430	687	538498	143
NODE_2220_length_4189_cov_43.8403	NODE_2220_length_4189_cov_43.8403_2	430	687	5173938	171
NODE_2220_length_4189_cov_43.8403	NODE_2220_length_4189_cov_43.8403_2	430	687	725187	245
NODE_2220_length_4189_cov_43.8403	NODE_2220_length_4189_cov_43.8403_2	430	687	5173165	484
NODE_2220_length_4189_cov_43.8403	NODE_2220_length_4189_cov_43.8403_2	430	687	180910	529
NODE_2220_length_4189_cov_43.8403	NODE_2220_length_4189_cov_43.8403_2	430	687	2267307	562
NODE_2281_length_4117_cov_19.1521	NODE_2281_length_4117_cov_19.1521_2	1296	2378	61240	447
NODE_2281_length_4117_cov_19.1521	NODE_2281_length_4117_cov_19.1521_2	1296	2378	61240	447
NODE_2281_length_4117_cov_19.1521	NODE_2281_length_4117_cov_19.1521_2	1296	2378	61240	447
NODE_2281_length_4117_cov_19.1521	NODE_2281_length_4117_cov_19.1521_2	1296	2378	61240	447
NODE_2281_length_4117_cov_19.1521	NODE_2281_length_4117_cov_19.1521_2	1296	2378	61240	447
NODE_2539_length_3829_cov_26.3182	NODE_2539_length_3829_cov_26.3182_1	476	880	5086934	377
NODE_2700_length_3695_cov_10.2074	NODE_2700_length_3695_cov_10.2074_6	2177	2902	1728760	243
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	1134282	76
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	1134282	76
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	100795	145
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	100795	145
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	1392508	304
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	1392508	304
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	316469	457
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	316469	457
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	184110	954
NODE_2716_length_3679_cov_31.5207	NODE_2716_length_3679_cov_31.5207_1	1	834	184110	954
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	463219	1542
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	67676	1666
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	2130046	1682
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	45687	1921
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	675199	1953
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	2130046	2030
NODE_3051_length_3406_cov_9.14085	NODE_3051_length_3406_cov_9.14085_1	575	790	5173964	3216
NODE_3606_length_3064_cov_30.3918	NODE_3606_length_3064_cov_30.3918_3	759	2381	2130141	2356
NODE_3606_length_3064_cov_30.3918	NODE_3606_length_3064_cov_30.3918_3	759	2381	2130141	2356
NODE_3606_length_3064_cov_30.3918	NODE_3606_length_3064_cov_30.3918_3	759	2381	965809	2824
NODE_3606_length_3064_cov_30.3918	NODE_3606_length_3064_cov_30.3918_3	759	2381	965809	2824
NODE_3606_length_3064_cov_30.3918	NODE_3606_length_3064_cov_30.3918_3	759	2381	1699374	2923
NODE_3606_length_3064_cov_30.3918	NODE_3606_length_3064_cov_30.3918_3	759	2381	1699374	2923
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_2	146	601	2282914	473
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_8	2802	3041	2282914	473
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	2282914	473
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	2282914	473
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_2	146	601	1223815	573
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_8	2802	3041	1223815	573
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	1223815	573
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	1223815	573
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_2	146	601	165030	1113
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_8	2802	3041	165030	1113
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	165030	1113
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	165030	1113
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_2	146	601	1728738	1195
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_8	2802	3041	1728738	1195
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	1728738	1195
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	1728738	1195
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_2	146	601	125511	1530
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_8	2802	3041	125511	1530
NODE_3645_length_3041_cov_20.1691	NODE_3645_length_3041_cov_20.1691_7	2069	2791	125511	1530
