contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_8_length_92977_cov_12.4447	NODE_8_length_92977_cov_12.4447_29	34876	35751	67234	34817
NODE_8_length_92977_cov_12.4447	NODE_8_length_92977_cov_12.4447_29	34876	35751	67234	34817
NODE_8_length_92977_cov_12.4447	NODE_8_length_92977_cov_12.4447_29	34876	35751	67234	34817
NODE_21_length_72721_cov_22.4822	NODE_21_length_72721_cov_22.4822_88	60375	61601	1914133	60529
NODE_21_length_72721_cov_22.4822	NODE_21_length_72721_cov_22.4822_88	60375	61601	1914133	60529
NODE_32_length_57709_cov_27.8374	NODE_32_length_57709_cov_27.8374_15	18511	19332	286998	17552
NODE_32_length_57709_cov_27.8374	NODE_32_length_57709_cov_27.8374_15	18511	19332	417078	17802
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	58840	242
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	58840	242
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	58687	576
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	58687	576
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	58840	701
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	58840	701
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	599156	1728
NODE_188_length_21947_cov_14.2615	NODE_188_length_21947_cov_14.2615_2	1347	1739	599156	1728
NODE_307_length_15502_cov_13.3451	NODE_307_length_15502_cov_13.3451_4	2957	3913	905933	1619
NODE_307_length_15502_cov_13.3451	NODE_307_length_15502_cov_13.3451_4	2957	3913	905933	1619
NODE_307_length_15502_cov_13.3451	NODE_307_length_15502_cov_13.3451_4	2957	3913	2212763	4000
NODE_307_length_15502_cov_13.3451	NODE_307_length_15502_cov_13.3451_4	2957	3913	2212763	4000
NODE_317_length_15107_cov_27.1809	NODE_317_length_15107_cov_27.1809_6	4948	5976	180296	3941
NODE_317_length_15107_cov_27.1809	NODE_317_length_15107_cov_27.1809_6	4948	5976	180296	3941
NODE_361_length_14070_cov_12.8554	NODE_361_length_14070_cov_12.8554_2	330	1286	2212763	1285
NODE_361_length_14070_cov_12.8554	NODE_361_length_14070_cov_12.8554_2	330	1286	2212763	1285
NODE_448_length_12334_cov_10.4536	NODE_448_length_12334_cov_10.4536_10	8004	8417	199339	6232
NODE_448_length_12334_cov_10.4536	NODE_448_length_12334_cov_10.4536_9	7446	7985	199339	6232
NODE_448_length_12334_cov_10.4536	NODE_448_length_12334_cov_10.4536_10	8004	8417	130519	6604
NODE_448_length_12334_cov_10.4536	NODE_448_length_12334_cov_10.4536_9	7446	7985	130519	6604
NODE_546_length_11028_cov_25.3243	NODE_546_length_11028_cov_25.3243_4	5547	5990	112604	5003
NODE_546_length_11028_cov_25.3243	NODE_546_length_11028_cov_25.3243_4	5547	5990	112604	6077
NODE_546_length_11028_cov_25.3243	NODE_546_length_11028_cov_25.3243_4	5547	5990	441743	6910
NODE_894_length_8138_cov_10.6458	NODE_894_length_8138_cov_10.6458_1	1	315	5766932	1155
NODE_894_length_8138_cov_10.6458	NODE_894_length_8138_cov_10.6458_1	1	315	5766932	1248
NODE_1092_length_7341_cov_31.6971	NODE_1092_length_7341_cov_31.6971_1	286	1389	376407	1561
NODE_1092_length_7341_cov_31.6971	NODE_1092_length_7341_cov_31.6971_1	286	1389	376407	1561
NODE_1188_length_6974_cov_5.36349	NODE_1188_length_6974_cov_5.36349_1	2	895	6701271	329
NODE_1292_length_6575_cov_31.3439	NODE_1292_length_6575_cov_31.3439_5	3868	4959	2530219	5848
NODE_1292_length_6575_cov_31.3439	NODE_1292_length_6575_cov_31.3439_5	3868	4959	2530219	5848
NODE_1348_length_6399_cov_12.1062	NODE_1348_length_6399_cov_12.1062_1	3	323	5767007	562
NODE_1348_length_6399_cov_12.1062	NODE_1348_length_6399_cov_12.1062_1	3	323	3800994	869
NODE_1506_length_5992_cov_37.5766	NODE_1506_length_5992_cov_37.5766_3	2980	3915	2212794	1387
NODE_1506_length_5992_cov_37.5766	NODE_1506_length_5992_cov_37.5766_3	2980	3915	1086884	3480
NODE_1506_length_5992_cov_37.5766	NODE_1506_length_5992_cov_37.5766_4	4108	5019	1086884	3480
NODE_1506_length_5992_cov_37.5766	NODE_1506_length_5992_cov_37.5766_3	2980	3915	550279	4589
NODE_1506_length_5992_cov_37.5766	NODE_1506_length_5992_cov_37.5766_4	4108	5019	550279	4589
NODE_1514_length_5965_cov_11.1333	NODE_1514_length_5965_cov_11.1333_8	5344	5964	287539	4210
NODE_1514_length_5965_cov_11.1333	NODE_1514_length_5965_cov_11.1333_8	5344	5964	287539	4210
NODE_1594_length_5780_cov_4.94777	NODE_1594_length_5780_cov_4.94777_8	1873	2463	2515624	1294
NODE_1594_length_5780_cov_4.94777	NODE_1594_length_5780_cov_4.94777_9	2468	2692	2515624	1294
NODE_1692_length_5578_cov_2.41047	NODE_1692_length_5578_cov_2.41047_5	4825	5151	6701221	5270
NODE_2096_length_4915_cov_19.0056	NODE_2096_length_4915_cov_19.0056_1	3	617	292819	661
NODE_2096_length_4915_cov_19.0056	NODE_2096_length_4915_cov_19.0056_1	3	617	401655	2084
NODE_2142_length_4855_cov_4.87188	NODE_2142_length_4855_cov_4.87188_4	2994	4205	1955169	4072
NODE_2142_length_4855_cov_4.87188	NODE_2142_length_4855_cov_4.87188_4	2994	4205	1955169	4072
NODE_2142_length_4855_cov_4.87188	NODE_2142_length_4855_cov_4.87188_4	2994	4205	20187	4212
NODE_2142_length_4855_cov_4.87188	NODE_2142_length_4855_cov_4.87188_4	2994	4205	20187	4212
NODE_2243_length_4728_cov_15.3049	NODE_2243_length_4728_cov_15.3049_1	180	644	225235	601
NODE_2243_length_4728_cov_15.3049	NODE_2243_length_4728_cov_15.3049_1	180	644	3267894	765
NODE_2243_length_4728_cov_15.3049	NODE_2243_length_4728_cov_15.3049_1	180	644	3268157	964
NODE_2711_length_4231_cov_17.955	NODE_2711_length_4231_cov_17.955_4	2705	3271	849102	903
NODE_2776_length_4170_cov_57.0396	NODE_2776_length_4170_cov_57.0396_1	185	1429	376409	88
NODE_2776_length_4170_cov_57.0396	NODE_2776_length_4170_cov_57.0396_1	185	1429	376409	88
NODE_2776_length_4170_cov_57.0396	NODE_2776_length_4170_cov_57.0396_1	185	1429	376409	285
NODE_2776_length_4170_cov_57.0396	NODE_2776_length_4170_cov_57.0396_1	185	1429	376409	285
NODE_2776_length_4170_cov_57.0396	NODE_2776_length_4170_cov_57.0396_1	185	1429	63538	1341
NODE_2776_length_4170_cov_57.0396	NODE_2776_length_4170_cov_57.0396_1	185	1429	63538	1341
NODE_3014_length_3972_cov_60.7547	NODE_3014_length_3972_cov_60.7547_1	111	1367	199783	362
NODE_3014_length_3972_cov_60.7547	NODE_3014_length_3972_cov_60.7547_1	111	1367	199783	362
NODE_3014_length_3972_cov_60.7547	NODE_3014_length_3972_cov_60.7547_1	111	1367	199783	362
NODE_3160_length_3862_cov_6.37851	NODE_3160_length_3862_cov_6.37851_7	3183	3383	113501	3671
NODE_3160_length_3862_cov_6.37851	NODE_3160_length_3862_cov_6.37851_6	2780	3073	113501	3671
NODE_3160_length_3862_cov_6.37851	NODE_3160_length_3862_cov_6.37851_5	2117	2674	113501	3671
NODE_3160_length_3862_cov_6.37851	NODE_3160_length_3862_cov_6.37851_5	2117	2674	113501	3671
NODE_3798_length_3444_cov_44.509	NODE_3798_length_3444_cov_44.509_2	1993	2931	12031	851
NODE_3798_length_3444_cov_44.509	NODE_3798_length_3444_cov_44.509_2	1993	2931	3619795	1200
NODE_3798_length_3444_cov_44.509	NODE_3798_length_3444_cov_44.509_2	1993	2931	73777	1264
NODE_3798_length_3444_cov_44.509	NODE_3798_length_3444_cov_44.509_2	1993	2931	3267936	1375
