contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_6_length_397135_cov_34.5214	NODE_6_length_397135_cov_34.5214_314	282141	282458	3605337	284436
NODE_15_length_288771_cov_35.2905	NODE_15_length_288771_cov_35.2905_97	104151	105026	741998	105535
NODE_18_length_279043_cov_7.59924	NODE_18_length_279043_cov_7.59924_140	162914	164008	2250645	162859
NODE_18_length_279043_cov_7.59924	NODE_18_length_279043_cov_7.59924_140	162914	164008	2250645	162859
NODE_32_length_202788_cov_14.5742	NODE_32_length_202788_cov_14.5742_42	52507	53376	3981881	52033
NODE_32_length_202788_cov_14.5742	NODE_32_length_202788_cov_14.5742_42	52507	53376	3981881	52493
NODE_50_length_169635_cov_16.215	NODE_50_length_169635_cov_16.215_97	116044	116325	741031	115783
NODE_51_length_169586_cov_44.356	NODE_51_length_169586_cov_44.356_119	94726	95730	295788	93269
NODE_53_length_168104_cov_43.1703	NODE_53_length_168104_cov_43.1703_3	2099	3013	2307851	2256
NODE_53_length_168104_cov_43.1703	NODE_53_length_168104_cov_43.1703_3	2099	3013	2689920	3505
NODE_53_length_168104_cov_43.1703	NODE_53_length_168104_cov_43.1703_3	2099	3013	2689920	3512
NODE_57_length_160622_cov_17.333	NODE_57_length_160622_cov_17.333_77	83642	84139	548481	83261
NODE_64_length_147339_cov_44.9293	NODE_64_length_147339_cov_44.9293_88	90092	91117	6190450	92182
NODE_81_length_131778_cov_38.2754	NODE_81_length_131778_cov_38.2754_100	107475	108374	6190224	105642
NODE_81_length_131778_cov_38.2754	NODE_81_length_131778_cov_38.2754_100	107475	108374	396526	105764
NODE_81_length_131778_cov_38.2754	NODE_81_length_131778_cov_38.2754_100	107475	108374	2307913	106470
NODE_81_length_131778_cov_38.2754	NODE_81_length_131778_cov_38.2754_100	107475	108374	6190588	108124
NODE_110_length_101099_cov_37.9312	NODE_110_length_101099_cov_37.9312_30	32540	33376	2688152	32734
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_18	12789	14018	3105386	14711
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_18	12789	14018	3105386	14711
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_32	31161	32645	1263089	32888
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_32	31161	32645	1263089	32888
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_82	67989	69260	1263089	67156
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_80	66040	67392	1263089	67156
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_80	66040	67392	1263089	67156
NODE_118_length_96244_cov_11.1197	NODE_118_length_96244_cov_11.1197_82	67989	69260	1263089	67156
NODE_135_length_89650_cov_6.28961	NODE_135_length_89650_cov_6.28961_41	50243	51181	6190424	50408
NODE_138_length_89399_cov_63.339	NODE_138_length_89399_cov_63.339_28	32981	34156	3513730	33821
NODE_138_length_89399_cov_63.339	NODE_138_length_89399_cov_63.339_28	32981	34156	3513730	33821
NODE_138_length_89399_cov_63.339	NODE_138_length_89399_cov_63.339_28	32981	34156	1789725	34184
NODE_138_length_89399_cov_63.339	NODE_138_length_89399_cov_63.339_28	32981	34156	1789725	34184
NODE_185_length_73599_cov_38.8212	NODE_185_length_73599_cov_38.8212_19	18984	19490	395424	19120
NODE_189_length_72780_cov_8.05909	NODE_189_length_72780_cov_8.05909_15	18762	19571	5078744	19543
NODE_189_length_72780_cov_8.05909	NODE_189_length_72780_cov_8.05909_15	18762	19571	5078744	20021
NODE_189_length_72780_cov_8.05909	NODE_189_length_72780_cov_8.05909_15	18762	19571	184330	20174
NODE_195_length_71596_cov_9.22215	NODE_195_length_71596_cov_9.22215_7	7122	8069	93797	5879
NODE_195_length_71596_cov_9.22215	NODE_195_length_71596_cov_9.22215_7	7122	8069	93797	6350
NODE_195_length_71596_cov_9.22215	NODE_195_length_71596_cov_9.22215_7	7122	8069	4698951	6885
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	16659
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	16665
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	17494
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	17557
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	17616
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	17620
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	18137
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	18362
NODE_206_length_68936_cov_9.51946	NODE_206_length_68936_cov_9.51946_17	18584	19216	565434	18456
NODE_222_length_63396_cov_42.7501	NODE_222_length_63396_cov_42.7501_9	6884	7714	2307851	7049
NODE_228_length_62577_cov_43.809	NODE_228_length_62577_cov_43.809_54	47407	48282	3981735	48990
NODE_340_length_48867_cov_19.3863	NODE_340_length_48867_cov_19.3863_43	47566	48756	158493	48334
NODE_340_length_48867_cov_19.3863	NODE_340_length_48867_cov_19.3863_43	47566	48756	158493	48334
NODE_367_length_45885_cov_17.8754	NODE_367_length_45885_cov_17.8754_25	23113	24339	3514338	24507
NODE_367_length_45885_cov_17.8754	NODE_367_length_45885_cov_17.8754_25	23113	24339	3514338	24507
NODE_367_length_45885_cov_17.8754	NODE_367_length_45885_cov_17.8754_25	23113	24339	528159	24952
NODE_367_length_45885_cov_17.8754	NODE_367_length_45885_cov_17.8754_25	23113	24339	528159	24952
NODE_369_length_45725_cov_60.9592	NODE_369_length_45725_cov_60.9592_2	849	2402	230662	2708
NODE_369_length_45725_cov_60.9592	NODE_369_length_45725_cov_60.9592_2	849	2402	230662	2708
NODE_369_length_45725_cov_60.9592	NODE_369_length_45725_cov_60.9592_2	849	2402	230662	2708
NODE_395_length_43033_cov_7.92245	NODE_395_length_43033_cov_7.92245_2	2919	3392	4270516	2853
NODE_462_length_38177_cov_5.54876	NODE_462_length_38177_cov_5.54876_31	27711	28850	1332838	29591
NODE_462_length_38177_cov_5.54876	NODE_462_length_38177_cov_5.54876_31	27711	28850	1332838	29591
NODE_489_length_36437_cov_4.89951	NODE_489_length_36437_cov_4.89951_5	3643	4740	4686252	5220
NODE_489_length_36437_cov_4.89951	NODE_489_length_36437_cov_4.89951_5	3643	4740	4686252	5220
NODE_510_length_35391_cov_36.3876	NODE_510_length_35391_cov_36.3876_4	3080	3550	4699228	4150
NODE_605_length_31154_cov_8.71989	NODE_605_length_31154_cov_8.71989_12	9982	10380	6190693	9887
NODE_610_length_30958_cov_8.86315	NODE_610_length_30958_cov_8.86315_13	12728	13252	4698313	13384
NODE_610_length_30958_cov_8.86315	NODE_610_length_30958_cov_8.86315_13	12728	13252	2688995	13773
NODE_610_length_30958_cov_8.86315	NODE_610_length_30958_cov_8.86315_13	12728	13252	2688421	14890
NODE_628_length_30235_cov_5.20364	NODE_628_length_30235_cov_5.20364_26	24742	25719	4698828	23884
NODE_724_length_27546_cov_15.3852	NODE_724_length_27546_cov_15.3852_29	26244	27515	2177741	27386
NODE_724_length_27546_cov_15.3852	NODE_724_length_27546_cov_15.3852_29	26244	27515	2177741	27386
NODE_771_length_26376_cov_5.32674	NODE_771_length_26376_cov_5.32674_24	25648	26376	2316797	24769
NODE_771_length_26376_cov_5.32674	NODE_771_length_26376_cov_5.32674_23	25307	25630	2316797	24769
NODE_807_length_25418_cov_34.6258	NODE_807_length_25418_cov_34.6258_7	4173	5036	2688152	4826
NODE_808_length_25345_cov_4.20221	NODE_808_length_25345_cov_4.20221_7	5828	7207	3514478	6406
NODE_891_length_23080_cov_4.53707	NODE_891_length_23080_cov_4.53707_21	15519	16685	395347	14684
NODE_891_length_23080_cov_4.53707	NODE_891_length_23080_cov_4.53707_21	15519	16685	395347	14684
NODE_894_length_22995_cov_18.5173	NODE_894_length_22995_cov_18.5173_2	307	1410	288505	1363
NODE_894_length_22995_cov_18.5173	NODE_894_length_22995_cov_18.5173_2	307	1410	288505	1363
NODE_894_length_22995_cov_18.5173	NODE_894_length_22995_cov_18.5173_1	1	288	288505	1363
NODE_990_length_21318_cov_17.6887	NODE_990_length_21318_cov_17.6887_15	16778	18517	1558540	18001
NODE_990_length_21318_cov_17.6887	NODE_990_length_21318_cov_17.6887_15	16778	18517	1558540	18001
NODE_990_length_21318_cov_17.6887	NODE_990_length_21318_cov_17.6887_15	16778	18517	1558540	18001
NODE_990_length_21318_cov_17.6887	NODE_990_length_21318_cov_17.6887_15	16778	18517	1558540	18001
NODE_992_length_21282_cov_4.27828	NODE_992_length_21282_cov_4.27828_1	3	797	97080	674
NODE_992_length_21282_cov_4.27828	NODE_992_length_21282_cov_4.27828_1	3	797	97080	674
NODE_1020_length_20881_cov_31.8485	NODE_1020_length_20881_cov_31.8485_4	3483	4739	4699923	3453
NODE_1020_length_20881_cov_31.8485	NODE_1020_length_20881_cov_31.8485_4	3483	4739	4699923	3453
NODE_1020_length_20881_cov_31.8485	NODE_1020_length_20881_cov_31.8485_5	4775	4918	4699923	3453
NODE_1020_length_20881_cov_31.8485	NODE_1020_length_20881_cov_31.8485_4	3483	4739	4699923	3924
NODE_1020_length_20881_cov_31.8485	NODE_1020_length_20881_cov_31.8485_4	3483	4739	4699923	3924
NODE_1020_length_20881_cov_31.8485	NODE_1020_length_20881_cov_31.8485_5	4775	4918	4699923	3924
