contig	transposase_seq	transposase_start	transposase_end	itr_cluster	itr_position
NODE_1_length_631160_cov_25.9943	NODE_1_length_631160_cov_25.9943_151	173853	174725	163293	174408
NODE_3_length_497460_cov_28.0854	NODE_3_length_497460_cov_28.0854_462	496240	496701	725	497130
NODE_3_length_497460_cov_28.0854	NODE_3_length_497460_cov_28.0854_462	496240	496701	58351	497155
NODE_4_length_420979_cov_37.6694	NODE_4_length_420979_cov_37.6694_119	130285	131127	880180	132383
NODE_4_length_420979_cov_37.6694	NODE_4_length_420979_cov_37.6694_122	134104	134988	880180	132383
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_64	85809	86108	2312301	84231
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_64	85809	86108	2312301	84231
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_65	86214	86474	2312301	84231
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_64	85809	86108	3990762	84969
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_64	85809	86108	3990762	84969
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_65	86214	86474	3990762	84969
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_64	85809	86108	1580020	86691
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_64	85809	86108	1580020	86691
NODE_50_length_170102_cov_46.6487	NODE_50_length_170102_cov_46.6487_65	86214	86474	1580020	86691
NODE_52_length_166452_cov_10.0055	NODE_52_length_166452_cov_10.0055_85	110369	111280	136794	109776
NODE_60_length_161450_cov_12.9246	NODE_60_length_161450_cov_12.9246_100	116252	116773	171502	115736
NODE_60_length_161450_cov_12.9246	NODE_60_length_161450_cov_12.9246_100	116252	116773	117148	116732
NODE_60_length_161450_cov_12.9246	NODE_60_length_161450_cov_12.9246_100	116252	116773	184238	118959
NODE_73_length_145831_cov_9.93823	NODE_73_length_145831_cov_9.93823_104	111172	112071	890704	110318
NODE_83_length_140114_cov_39.4307	NODE_83_length_140114_cov_39.4307_73	71831	72625	3075567	73745
NODE_94_length_132729_cov_21.1072	NODE_94_length_132729_cov_21.1072_6	6370	7170	340610	7021
NODE_96_length_128234_cov_12.5321	NODE_96_length_128234_cov_12.5321_69	60197	61108	4690927	62651
NODE_127_length_108845_cov_9.20975	NODE_127_length_108845_cov_9.20975_2	1101	1679	94462	2281
NODE_137_length_103682_cov_33.1008	NODE_137_length_103682_cov_33.1008_76	94094	94471	3990245	92077
NODE_147_length_100824_cov_38.1086	NODE_147_length_100824_cov_38.1086_3	1606	1842	880145	1928
NODE_147_length_100824_cov_38.1086	NODE_147_length_100824_cov_38.1086_3	1606	1842	199835	2969
NODE_147_length_100824_cov_38.1086	NODE_147_length_100824_cov_38.1086_3	1606	1842	6202973	4240
NODE_147_length_100824_cov_38.1086	NODE_147_length_100824_cov_38.1086_96	98198	99079	2059112	100622
NODE_164_length_96015_cov_47.0945	NODE_164_length_96015_cov_47.0945_50	49707	51014	1565453	48748
NODE_164_length_96015_cov_47.0945	NODE_164_length_96015_cov_47.0945_50	49707	51014	169892	51477
NODE_222_length_82020_cov_14.3196	NODE_222_length_82020_cov_14.3196_67	74842	75663	164131	73476
